Z daughter, A daughter, element daughter, Z parent, A parent, element parent, metastable, independent thermal FY jeff3.1.1, unc, independent fast FY jeff3.1.1, unc, independent 14MeV FY jeff3.1.1, unc,Extraction date
51,125,Sb,92,235,U,0,7.202E-06,2.5735E-06,1.7213E-05,6.7344E-06,0.0017369,0.00062214,2021-04-28
51,126,Sb,92,235,U,0,2.35E-05,8.2908E-06,4.8373E-05,1.9692E-05,1.2533E-05,6.3952E-06,2021-04-28
51,126,Sb,92,235,U,1,1.7375E-05,6.1301E-06,3.0214E-05,1.23E-05,4.531E-06,2.312E-06,2021-04-28
51,126,Sb,92,235,U,2,2.2724E-05,8.0171E-06,3.7454E-05,1.5247E-05,4.8777E-06,2.4889E-06,2021-04-28
51,127,Sb,92,235,U,0,7.5753E-05,2.8942E-05,0.00021388,8.6696E-05,0.008187,0.0018452,2021-04-28
51,128,Sb,92,235,U,0,6.7434E-05,2.5457E-05,0.00012603,5.9342E-05,0.0050988,0.0011521,2021-04-28
51,128,Sb,92,235,U,1,0.00011507,4.3439E-05,0.00017627,8.2999E-05,0.0038277,0.00086489,2021-04-28
51,129,Sb,92,235,U,0,0.00028285,0.00010351,0.0016789,0.00059866,0.0043661,0.00073441,2021-04-28
51,129,Sb,92,235,U,1,0.00017285,6.3252E-05,0.0012424,0.00044303,0.0059289,0.00099729,2021-04-28
51,130,Sb,92,235,U,0,0.002508,0.00070295,0.0059455,0.0012159,0.007095,0.0015018,2021-04-28
51,130,Sb,92,235,U,1,0.002508,0.00070295,0.0059455,0.0012159,0.007095,0.0015018,2021-04-28
51,131,Sb,92,235,U,0,0.014958,0.0023857,0.023391,0.002537,0.018453,0.0035664,2021-04-28
51,132,Sb,92,235,U,0,0.012233,0.0022014,0.012278,0.0022462,0.0029311,0.00094718,2021-04-28
51,132,Sb,92,235,U,1,0.009016,0.0016225,0.01087,0.0019888,0.0046605,0.001506,2021-04-28
51,133,Sb,92,235,U,0,0.022767,0.00487,0.016614,0.0044378,0.0050629,0.001667,2021-04-28
51,134,Sb,92,235,U,0,0.0022374,0.00075587,0.0012317,0.00042904,0.00016068,5.5427E-05,2021-04-28
51,134,Sb,92,235,U,1,0.0052404,0.0017704,0.0033572,0.0011695,0.00072558,0.00025029,2021-04-28
51,135,Sb,92,235,U,0,0.0017799,0.00061937,0.00060638,0.00021998,0.0002106,6.68E-05,2021-04-28
51,136,Sb,92,235,U,0,0.00020789,7.2115E-05,4.9436E-05,1.7911E-05,1.5834E-05,5.5839E-06,2021-04-28
51,137,Sb,92,235,U,0,1.8744E-05,6.6935E-06,2.6897E-06,9.7616E-07,2.367E-06,7.7799E-07,2021-04-28
51,138,Sb,92,235,U,0,7.3708E-07,2.7664E-07,7.7594E-08,2.8814E-08,1.177E-07,3.9841E-08,2021-04-28
51,139,Sb,92,235,U,0,2.4191E-08,8.9881E-09,1.4633E-09,5.384E-10,7.638E-09,2.6699E-09,2021-04-28
52,122,Te,92,235,U,0,0,0,0,0,5.0792E-08,1.964E-08,2021-04-28
52,123,Te,92,235,U,0,4.2637E-12,1.55E-12,1.5922E-12,6.4751E-13,4.5989E-08,1.8179E-08,2021-04-28
52,123,Te,92,235,U,1,1.3949E-11,5.0712E-12,6.0298E-12,2.4521E-12,2.8415E-07,1.1232E-07,2021-04-28
52,124,Te,92,235,U,0,1.776E-09,6.6243E-10,5.7735E-10,2.3416E-10,4.0949E-06,1.6899E-06,2021-04-28
52,125,Te,92,235,U,0,7.9641E-09,2.8984E-09,5.8139E-09,2.3173E-09,3.5781E-06,1.4934E-06,2021-04-28
52,125,Te,92,235,U,1,2.6056E-08,9.4826E-09,2.2017E-08,8.7757E-09,2.2108E-05,9.2276E-06,2021-04-28
52,126,Te,92,235,U,0,1.5014E-06,5.664E-07,9.9428E-07,4.3598E-07,0,0,2021-04-28
52,127,Te,92,235,U,0,3.0104E-09,1.1913E-09,5.2386E-09,2.2347E-09,6.2939E-05,2.3264E-05,2021-04-28
52,127,Te,92,235,U,1,7.2676E-09,2.876E-09,1.4657E-08,6.2525E-09,0.00028887,0.00010678,2021-04-28
52,128,Te,92,235,U,0,3.3001E-08,1.2813E-08,3.3159E-08,1.6336E-08,0.0014464,0.00051929,2021-04-28
52,129,Te,92,235,U,0,1.781E-08,6.7033E-09,1.322E-05,6.3113E-06,0.00033876,0.00011733,2021-04-28
52,129,Te,92,235,U,1,4.2997E-08,1.6183E-08,3.699E-05,1.7659E-05,0.0015548,0.00053851,2021-04-28
52,130,Te,92,235,U,0,0.00041449,0.00013874,0.00086486,0.00031361,0.010935,0.0027025,2021-04-28
52,131,Te,92,235,U,0,0.00085676,0.00028047,0.0013596,0.00044269,0.0032798,0.00063429,2021-04-28
52,131,Te,92,235,U,1,0.0020683,0.0006771,0.0038041,0.0012386,0.015053,0.0029112,2021-04-28
52,132,Te,92,235,U,0,0.016116,0.0036589,0.021507,0.0042001,0.030528,0.0035352,2021-04-28
52,133,Te,92,235,U,0,0.01152,0.0015,0.011431,0.0013422,0.0047654,0.00087122,2021-04-28
52,133,Te,92,235,U,1,0.027812,0.0036212,0.031985,0.0037554,0.021872,0.0039987,2021-04-28
52,134,Te,92,235,U,0,0.060006,0.0047112,0.050634,0.0060356,0.022013,0.0046318,2021-04-28
52,135,Te,92,235,U,0,0.036828,0.0055828,0.021629,0.005226,0.0073891,0.002141,2021-04-28
52,136,Te,92,235,U,0,0.019959,0.0047017,0.0085169,0.0027594,0.0024758,0.00083496,2021-04-28
52,137,Te,92,235,U,0,0.0048029,0.0016156,0.0016018,0.00057129,0.0004955,0.00016172,2021-04-28
52,138,Te,92,235,U,0,0.00093907,0.00034921,0.00023499,8.7049E-05,0.00010922,3.6913E-05,2021-04-28
52,139,Te,92,235,U,0,8.6447E-05,3.2095E-05,1.5968E-05,5.8741E-06,9.6346E-06,3.3672E-06,2021-04-28
52,140,Te,92,235,U,0,6.6754E-06,2.414E-06,7.3998E-07,2.6692E-07,1.2079E-06,4.2106E-07,2021-04-28
52,141,Te,92,235,U,0,2.3832E-07,8.3903E-08,1.7748E-08,6.4986E-09,6.7732E-08,2.4097E-08,2021-04-28
52,142,Te,92,235,U,0,6.3015E-09,2.2317E-09,2.919E-10,1.055E-10,5.0948E-09,1.8004E-09,2021-04-28
53,125,I,92,235,U,0,2.9041E-12,1.057E-12,1.0669E-12,4.2529E-13,5.3847E-08,2.2534E-08,2021-04-28
53,126,I,92,235,U,0,3.7953E-10,1.4339E-10,1.5343E-10,6.732E-11, , ,2021-04-28
53,127,I,92,235,U,0,0,0,0,0,2.5436E-06,9.6401E-07,2021-04-28
53,129,I,92,235,U,0,0,0,2.702E-08,1.2969E-08,5.7238E-05,2.2257E-05,2021-04-28
53,130,I,92,235,U,0,2.6623E-07,8.9821E-08,1.112E-06,4.1691E-07,0.00030673,0.00011297,2021-04-28
53,130,I,92,235,U,1,1.1366E-07,3.8349E-08,4.0794E-07,1.5295E-07,6.7924E-05,2.5018E-05,2021-04-28
53,131,I,92,235,U,0,1.3637E-05,4.7449E-06,4.4308E-05,1.6708E-05,0.0026777,0.0009195,2021-04-28
53,132,I,92,235,U,0,0.00011969,4.1797E-05,0.00032018,0.0001153,0.0022536,0.00075587,2021-04-28
53,132,I,92,235,U,1,8.8216E-05,3.0805E-05,0.00028347,0.00010209,0.0035832,0.0012018,2021-04-28
53,133,I,92,235,U,0,0.0015288,0.00053436,0.0033117,0.0011169,0.009507,0.0020102,2021-04-28
53,133,I,92,235,U,1,0.00093422,0.00032654,0.0024508,0.00082653,0.01291,0.0027297,2021-04-28
53,134,I,92,235,U,0,0.0055569,0.0018471,0.011578,0.0028863,0.010012,0.0019162,2021-04-28
53,134,I,92,235,U,1,0.0040956,0.0013613,0.010251,0.0025554,0.015918,0.0030468,2021-04-28
53,135,I,92,235,U,0,0.025486,0.0054041,0.037936,0.0054742,0.03995,0.0059594,2021-04-28
53,136,I,92,235,U,0,0.0091337,0.0016204,0.010658,0.0013939,0.0031396,0.00075437,2021-04-28
53,136,I,92,235,U,1,0.021393,0.0037953,0.029051,0.0037996,0.014177,0.0034065,2021-04-28
53,137,I,92,235,U,0,0.029508,0.0053629,0.030312,0.0053603,0.014504,0.0037251,2021-04-28
53,138,I,92,235,U,0,0.013817,0.0042054,0.013599,0.0040383,0.0040588,0.0012998,2021-04-28
53,139,I,92,235,U,0,0.005894,0.0020453,0.0043252,0.0014971,0.0015311,0.00052133,2021-04-28
53,140,I,92,235,U,0,0.0011989,0.0004287,0.00066986,0.00023923,0.00024871,8.6252E-05,2021-04-28
53,141,I,92,235,U,0,0.00020608,7.2381E-05,7.8335E-05,2.8647E-05,5.8817E-05,2.09E-05,2021-04-28
53,142,I,92,235,U,0,1.498E-05,5.3044E-06,4.5239E-06,1.635E-06,5.8219E-06,2.0571E-06,2021-04-28
53,143,I,92,235,U,0,8.4191E-07,3.0756E-07,1.6903E-07,6.1324E-08,6.7554E-07,2.3575E-07,2021-04-28
53,144,I,92,235,U,0,1.7055E-08,6.4341E-09,2.6124E-09,9.6483E-10,2.4351E-08,8.5269E-09,2021-04-28
54,126,Xe,92,235,U,0,0,0,0,0, , ,2021-04-28
54,130,Xe,92,235,U,0,4.7939E-11,1.6173E-11,9.2552E-11,3.4704E-11,2.9924E-06,1.1147E-06,2021-04-28
54,131,Xe,92,235,U,0,1.487E-09,5.1753E-10,2.6564E-09,1.003E-09,5.1654E-06,1.8883E-06,2021-04-28
54,131,Xe,92,235,U,1,3.5898E-09,1.2494E-09,7.4326E-09,2.8062E-09,2.3708E-05,8.6667E-06,2021-04-28
54,132,Xe,92,235,U,0,1.9464E-07,6.8177E-08,3.1596E-07,1.1509E-07,8.5788E-05,3.2018E-05,2021-04-28
54,132,Xe,92,235,U,1,2.2064E-07,7.7283E-08,4.2331E-07,1.5418E-07,0.00019809,7.3932E-05,2021-04-28
54,133,Xe,92,235,U,0,4.3958E-06,1.5761E-06,7.0683E-06,2.5887E-06,0.0002766,9.5874E-05,2021-04-28
54,133,Xe,92,235,U,1,1.0612E-05,3.8048E-06,1.9777E-05,7.243E-06,0.0012695,0.00044004,2021-04-28
54,134,Xe,92,235,U,0,9.7372E-05,3.6293E-05,0.0001478,5.3132E-05,0.0015071,0.00046685,2021-04-28
54,134,Xe,92,235,U,1,0.00022807,8.5007E-05,0.00040286,0.00014483,0.0068056,0.0021082,2021-04-28
54,135,Xe,92,235,U,0,0.00069118,0.00023815,0.00084222,0.00029582,0.003015,0.00078263,2021-04-28
54,135,Xe,92,235,U,1,0.0016686,0.00057494,0.0023565,0.00082768,0.013838,0.0035921,2021-04-28
54,136,Xe,92,235,U,0,0.012518,0.0034698,0.013686,0.0039621,0.029116,0.0046163,2021-04-28
54,137,Xe,92,235,U,0,0.027324,0.0052499,0.027122,0.0053313,0.030054,0.0054457,2021-04-28
54,138,Xe,92,235,U,0,0.049545,0.0047459,0.045836,0.0050114,0.034572,0.0056934,2021-04-28
54,139,Xe,92,235,U,0,0.045676,0.004617,0.040821,0.0053201,0.016223,0.0040891,2021-04-28
54,140,Xe,92,235,U,0,0.038012,0.0052154,0.026437,0.0051976,0.010699,0.0028926,2021-04-28
54,141,Xe,92,235,U,0,0.015552,0.0040515,0.0091824,0.002855,0.0030952,0.0010397,2021-04-28
54,142,Xe,92,235,U,0,0.0051982,0.0016977,0.0024321,0.00084388,0.0012739,0.00044222,2021-04-28
54,143,Xe,92,235,U,0,0.00078812,0.00028497,0.0003117,0.00011247,0.00019523,6.7912E-05,2021-04-28
54,144,Xe,92,235,U,0,8.1321E-05,3.0649E-05,2.4954E-05,9.2119E-06,3.1362E-05,1.0975E-05,2021-04-28
54,145,Xe,92,235,U,0,3.6914E-06,1.3244E-06,8.4771E-07,3.0806E-07,2.4456E-06,8.5864E-07,2021-04-28
54,146,Xe,92,235,U,0,1.3747E-07,4.7899E-08,2.1712E-08,7.9316E-09,2.5308E-07,8.7332E-08,2021-04-28
54,147,Xe,92,235,U,0,1.7557E-09,6.2459E-10,2.0608E-10,7.5556E-11,7.526E-09,2.7091E-09,2021-04-28
55,132,Cs,92,235,U,0,7.9324E-12,2.7786E-12,1.4635E-11,5.3307E-12,5.6701E-07,2.1241E-07,2021-04-28
55,133,Cs,92,235,U,0,1.6731E-09,5.9993E-10,3.163E-09,1.1588E-09,1.5322E-05,5.3957E-06,2021-04-28
55,134,Cs,92,235,U,0,6.9838E-08,2.6125E-08,1.4812E-07,5.3554E-08,5.0842E-05,1.7669E-05,2021-04-28
55,134,Cs,92,235,U,1,5.1472E-08,1.9255E-08,1.3114E-07,4.7415E-08,8.0838E-05,2.8093E-05,2021-04-28
55,135,Cs,92,235,U,0,3.0586E-06,1.0882E-06,5.2931E-06,1.93E-06,0.00053602,0.00016883,2021-04-28
55,135,Cs,92,235,U,1,1.869E-06,6.6499E-07,3.9171E-06,1.4283E-06,0.00072788,0.00022926,2021-04-28
55,136,Cs,92,235,U,0,4.5153E-05,1.5691E-05,7.9826E-05,2.89E-05,0.0012124,0.00041361,2021-04-28
55,136,Cs,92,235,U,1,2.6461E-05,9.1957E-06,5.7074E-05,2.0662E-05,0.001615,0.00055097,2021-04-28
55,137,Cs,92,235,U,0,0.00072248,0.00025573,0.0012247,0.00043976,0.011381,0.0032026,2021-04-28
55,138,Cs,92,235,U,0,0.0013028,0.00047239,0.0021577,0.00075891,0.0039976,0.001073,2021-04-28
55,138,Cs,92,235,U,1,0.0018486,0.00067031,0.0036085,0.0012692,0.011425,0.0030668,2021-04-28
55,139,Cs,92,235,U,0,0.011891,0.00366,0.018438,0.0049147,0.027904,0.0047937,2021-04-28
55,140,Cs,92,235,U,0,0.021056,0.0049868,0.029749,0.0052861,0.021651,0.0039472,2021-04-28
55,141,Cs,92,235,U,0,0.032665,0.0049829,0.039258,0.0044754,0.024128,0.0039816,2021-04-28
55,142,Cs,92,235,U,0,0.02403,0.0048896,0.029295,0.0050219,0.011949,0.0034266,2021-04-28
55,143,Cs,92,235,U,0,0.015688,0.0042469,0.016249,0.0041794,0.0075061,0.0022589,2021-04-28
55,144,Cs,92,235,U,0,0.0020616,0.0007354,0.0020897,0.0007211,0.0007866,0.00026672,2021-04-28
55,144,Cs,92,235,U,1,0.0020616,0.0007354,0.0020897,0.0007211,0.0007866,0.00026672,2021-04-28
55,145,Cs,92,235,U,0,0.00089838,0.00031718,0.00068743,0.00024627,0.00052736,0.00018361,2021-04-28
55,146,Cs,92,235,U,0,8.9623E-05,3.1159E-05,5.997E-05,2.1872E-05,7.0547E-05,2.4317E-05,2021-04-28
55,147,Cs,92,235,U,0,5.9569E-06,2.1187E-06,3.0112E-06,1.1039E-06,9.4867E-06,3.414E-06,2021-04-28
55,148,Cs,92,235,U,0,1.5827E-07,5.9376E-08,7.7478E-08,2.8872E-08,2.4665E-07,9.338E-08,2021-04-28
55,149,Cs,92,235,U,0,3.4597E-09,1.2716E-09,1.165E-09,4.448E-10,2.6828E-08,1.023E-08,2021-04-28
55,150,Cs,92,235,U,0,3.0726E-11,1.1169E-11,8.4722E-12,3.2315E-12,9.7372E-10,3.7363E-10,2021-04-28
56,134,Ba,92,235,U,0,6.093E-12,2.2792E-12,4.6255E-12,1.6724E-12,4.1097E-07,1.4298E-07,2021-04-28
56,135,Ba,92,235,U,0,2.3657E-10,8.4176E-11,1.6885E-10,6.157E-11,1.0842E-06,3.4435E-07,2021-04-28
56,135,Ba,92,235,U,1,5.7113E-10,2.0321E-10,4.7242E-10,1.7227E-10,4.976E-06,1.5805E-06,2021-04-28
56,136,Ba,92,235,U,0,1.8919E-08,6.5809E-09,1.3946E-08,5.0545E-09,1.1163E-05,3.9349E-06,2021-04-28
56,136,Ba,92,235,U,1,4.4312E-08,1.5414E-08,3.8013E-08,1.3778E-08,5.0409E-05,1.7769E-05,2021-04-28
56,137,Ba,92,235,U,0,5.2898E-07,1.8894E-07,4.3987E-07,1.5964E-07,5.8703E-05,1.9237E-05,2021-04-28
56,137,Ba,92,235,U,1,1.277E-06,4.5614E-07,1.2307E-06,4.4668E-07,0.00026943,8.8293E-05,2021-04-28
56,138,Ba,92,235,U,0,3.8825E-05,1.4566E-05,3.9151E-05,1.4535E-05,0.0018411,0.00061167,2021-04-28
56,139,Ba,92,235,U,0,0.00037975,0.00014049,0.00041266,0.00015134,0.0040959,0.0013519,2021-04-28
56,140,Ba,92,235,U,0,0.00293,0.0010194,0.0027788,0.00097449,0.012153,0.0031552,2021-04-28
56,141,Ba,92,235,U,0,0.010076,0.0029904,0.009352,0.0029836,0.015412,0.0036919,2021-04-28
56,142,Ba,92,235,U,0,0.028524,0.0049411,0.024491,0.0049565,0.02859,0.0047613,2021-04-28
56,143,Ba,92,235,U,0,0.039785,0.0046712,0.034738,0.0045887,0.021054,0.0038723,2021-04-28
56,144,Ba,92,235,U,0,0.042075,0.0033843,0.035259,0.0037815,0.017168,0.0027671,2021-04-28
56,145,Ba,92,235,U,0,0.021205,0.0034012,0.016735,0.0034049,0.0071899,0.0021437,2021-04-28
56,146,Ba,92,235,U,0,0.0091756,0.0022745,0.0063318,0.0018882,0.0038444,0.0012225,2021-04-28
56,147,Ba,92,235,U,0,0.0016199,0.00054557,0.0010664,0.0003766,0.00070391,0.00024776,2021-04-28
56,148,Ba,92,235,U,0,0.00021441,7.9773E-05,0.00013786,5.1029E-05,8.0845E-05,3.0371E-05,2021-04-28
56,149,Ba,92,235,U,0,1.303E-05,4.7856E-06,7.3277E-06,2.7961E-06,1.1703E-05,4.4573E-06,2021-04-28
56,150,Ba,92,235,U,0,5.9436E-07,2.1604E-07,2.7696E-07,1.0563E-07,1.8744E-06,7.1909E-07,2021-04-28
56,151,Ba,92,235,U,0,1.2905E-08,4.6778E-09,4.5364E-09,1.8286E-09,1.1506E-07,4.4903E-08,2021-04-28
56,152,Ba,92,235,U,0,1.965E-10,7.2727E-11,6.88E-11,2.6927E-11,1.0033E-08,3.8668E-09,2021-04-28
56,153,Ba,92,235,U,0,1.1615E-12,4.9711E-13, , ,3.404E-10,1.2263E-10,2021-04-28
57,137,La,92,235,U,0,7.964E-11,2.8447E-11,5.323E-11,1.9319E-11,1.2531E-06,4.1188E-07,2021-04-28
57,138,La,92,235,U,0,4.9433E-09,1.8553E-09,4.5806E-09,1.701E-09,9.4329E-06,3.1926E-06,2021-04-28
57,139,La,92,235,U,0,2.472E-07,9.1845E-08,2.4891E-07,9.1581E-08,9.0237E-05,3.1501E-05,2021-04-28
57,140,La,92,235,U,0,5.1535E-06,1.8636E-06,5.7389E-06,2.07E-06,0.00033773,0.00011696,2021-04-28
57,141,La,92,235,U,0,8.2233E-05,2.8922E-05,8.9544E-05,3.2756E-05,0.0016931,0.00058162,2021-04-28
57,142,La,92,235,U,0,0.00057487,0.00020223,0.00072017,0.00025813,0.003772,0.0012493,2021-04-28
57,143,La,92,235,U,0,0.003422,0.0011926,0.0041841,0.0014256,0.011139,0.0028581,2021-04-28
57,144,La,92,235,U,0,0.0080927,0.0026009,0.011264,0.0032026,0.01093,0.0025874,2021-04-28
57,145,La,92,235,U,0,0.015784,0.003331,0.019493,0.0034335,0.016763,0.0030239,2021-04-28
57,146,La,92,235,U,0,0.0051287,0.00092723,0.0060302,0.00078008,0.0022123,0.00051489,2021-04-28
57,146,La,92,235,U,1,0.0092253,0.0016679,0.012651,0.0016365,0.0077395,0.0018013,2021-04-28
57,147,La,92,235,U,0,0.01039,0.0019094,0.012754,0.0018291,0.007168,0.0015051,2021-04-28
57,148,La,92,235,U,0,0.0033442,0.0010618,0.0049566,0.0013322,0.0010962,0.00036423,2021-04-28
57,149,La,92,235,U,0,0.0009359,0.00032517,0.0011926,0.00041123,0.00066793,0.00023598,2021-04-28
57,150,La,92,235,U,0,0.00011382,4.0916E-05,0.00014939,5.5785E-05,0.00013879,5.2333E-05,2021-04-28
57,151,La,92,235,U,0,1.2303E-05,4.4499E-06,1.221E-05,4.9047E-06,3.6802E-05,1.4277E-05,2021-04-28
57,152,La,92,235,U,0,5.1297E-07,1.8982E-07,6.4179E-07,2.5111E-07,4.15E-06,1.598E-06,2021-04-28
57,153,La,92,235,U,0,1.5266E-08,6.534E-09,1.7174E-08,6.2031E-09,6.0328E-07,2.1729E-07,2021-04-28
57,154,La,92,235,U,0,1.7148E-10,7.9189E-11,2.9535E-10,1.0972E-10,2.7679E-08,1.1064E-08,2021-04-28
57,155,La,92,235,U,0,2.0376E-12,7.7333E-13,1.9655E-12,8.2435E-13,1.8976E-09,7.3444E-10,2021-04-28
58,139,Ce,92,235,U,0,3.5315E-12,1.3122E-12,8.9572E-13,3.2957E-13,2.1545E-08,7.5308E-09,2021-04-28
58,139,Ce,92,235,U,1,8.5255E-12,3.1677E-12,2.5062E-12,9.2213E-13,9.8885E-08,3.4564E-08,2021-04-28
58,140,Ce,92,235,U,0,1.2889E-09,4.6612E-10,4.0581E-10,1.4638E-10,1.9419E-06,6.769E-07,2021-04-28
58,141,Ce,92,235,U,0,5.6281E-08,1.9815E-08,2.1938E-08,8.0327E-09,1.2304E-05,4.3747E-06,2021-04-28
58,142,Ce,92,235,U,0,1.9336E-06,6.8478E-07,8.7189E-07,3.1513E-07,0.00011351,3.9943E-05,2021-04-28
58,143,Ce,92,235,U,0,3.1007E-05,1.1322E-05,1.7262E-05,6.2617E-06,0.00042424,0.00014535,2021-04-28
58,144,Ce,92,235,U,0,0.00034698,0.00013009,0.00021896,8.0663E-05,0.0018015,0.00057478,2021-04-28
58,145,Ce,92,235,U,0,0.00166,0.00057015,0.0011371,0.00040492,0.0035575,0.0010623,2021-04-28
58,146,Ce,92,235,U,0,0.0062205,0.0016323,0.0041761,0.0013133,0.0088798,0.0018738,2021-04-28
58,147,Ce,92,235,U,0,0.010023,0.0018763,0.0074436,0.0017521,0.0076883,0.0014719,2021-04-28
58,148,Ce,92,235,U,0,0.01238,0.0012006,0.010993,0.0014235,0.0040406,0.00052036,2021-04-28
58,149,Ce,92,235,U,0,0.0074359,0.00074245,0.0074061,0.00083206,0.0029234,0.00065038,2021-04-28
58,150,Ce,92,235,U,0,0.0038031,0.00056458,0.0039688,0.00065089,0.0024116,0.00056213,2021-04-28
58,151,Ce,92,235,U,0,0.0010251,0.00029199,0.00096499,0.00029443,0.00077258,0.00025732,2021-04-28
58,152,Ce,92,235,U,0,0.00019673,6.7524E-05,0.00022245,7.8381E-05,0.00034813,0.00012267,2021-04-28
58,153,Ce,92,235,U,0,1.5323E-05,6.4766E-06,1.8834E-05,6.7036E-06,6.2905E-05,2.2153E-05,2021-04-28
58,154,Ce,92,235,U,0,8.4175E-07,3.8812E-07,1.5862E-06,5.8829E-07,1.2098E-05,4.8091E-06,2021-04-28
58,155,Ce,92,235,U,0,2.7589E-08,1.047E-08,3.6847E-08,1.5453E-08,1.0738E-06,4.1525E-07,2021-04-28
58,156,Ce,92,235,U,0,6.4046E-10,2.2372E-10,6.5625E-10,2.3919E-10,1.2229E-07,4.3347E-08,2021-04-28
58,157,Ce,92,235,U,0,6.8561E-12,2.4967E-12,9.1316E-12,3.6947E-12,6.4046E-09,2.5142E-09,2021-04-28
59,141,Pr,92,235,U,0,0,0,0,0,1.1314E-08,4.0252E-09,2021-04-28
59,142,Pr,92,235,U,0,1.894E-11,6.7078E-12,4.5631E-12,1.6492E-12,2.478E-08,8.7572E-09,2021-04-28
59,142,Pr,92,235,U,1,4.4361E-11,1.5711E-11,1.2438E-11,4.4955E-12,1.119E-07,3.9545E-08,2021-04-28
59,143,Pr,92,235,U,0,5.2393E-09,1.914E-09,1.7579E-09,6.3775E-10,2.2123E-06,7.7204E-07,2021-04-28
59,144,Pr,92,235,U,0,1.6826E-08,6.3475E-09,7.2259E-09,2.6687E-09,7.0335E-07,2.463E-07,2021-04-28
59,144,Pr,92,235,U,1,1.4943E-07,5.6374E-08,7.351E-08,2.7149E-08,1.1382E-05,3.9856E-06,2021-04-28
59,145,Pr,92,235,U,0,3.927E-06,1.4088E-06,2.1049E-06,7.65E-07,9.8638E-05,3.4646E-05,2021-04-28
59,146,Pr,92,235,U,0,3.7585E-05,1.3075E-05,2.5397E-05,9.2826E-06,0.00028601,9.8723E-05,2021-04-28
59,147,Pr,92,235,U,0,0.00028144,9.8698E-05,0.00020856,7.6605E-05,0.00099508,0.00035046,2021-04-28
59,148,Pr,92,235,U,0,0.00016257,5.7421E-05,0.00014686,5.4031E-05,7.8236E-05,2.7789E-05,2021-04-28
59,148,Pr,92,235,U,1,0.00068368,0.00024149,0.00071196,0.00026194,0.0006135,0.00021791,2021-04-28
59,149,Pr,92,235,U,0,0.0020839,0.0005869,0.0020162,0.00064426,0.0018591,0.0005455,2021-04-28
59,150,Pr,92,235,U,0,0.0022703,0.0005407,0.0027613,0.00063979,0.0018211,0.00050976,2021-04-28
59,151,Pr,92,235,U,0,0.0024099,0.00036093,0.0030107,0.00035779,0.0023868,0.00048308,2021-04-28
59,152,Pr,92,235,U,0,0.0010368,0.0002169,0.0022124,0.00025923,0.0012957,0.00034585,2021-04-28
59,153,Pr,92,235,U,0,0.00035448,0.00011134,0.00070303,0.00014453,0.00093052,0.00022211,2021-04-28
59,154,Pr,92,235,U,0,4.5358E-05,1.9292E-05,0.00016392,5.1829E-05,0.00021809,7.9181E-05,2021-04-28
59,155,Pr,92,235,U,0,6.7899E-06,2.5093E-06,1.6718E-05,6.7915E-06,7.873E-05,2.8748E-05,2021-04-28
59,156,Pr,92,235,U,0,4.1189E-07,1.4342E-07,9.7681E-07,3.5452E-07,1.1158E-05,3.8942E-06,2021-04-28
59,157,Pr,92,235,U,0,2.1262E-08,7.7405E-09,6.5496E-08,2.6491E-08,2.3857E-06,9.3259E-07,2021-04-28
59,158,Pr,92,235,U,0,2.7481E-10,1.0989E-10,1.9233E-09,7.6249E-10,2.1963E-07,8.4569E-08,2021-04-28
59,159,Pr,92,235,U,0,6.5537E-12,2.4897E-12,3.6893E-11,1.4952E-11,2.7502E-08,1.0123E-08,2021-04-28
60,142,Nd,92,235,U,0,0,0,0,0,3.0334E-11,1.072E-11,2021-04-28
60,143,Nd,92,235,U,0,0,0,0,0,6.6997E-10,2.338E-10,2021-04-28
60,144,Nd,92,235,U,0,1.0817E-11,4.0806E-12,0,0,1.6512E-08,5.7821E-09,2021-04-28
60,145,Nd,92,235,U,0,7.338E-10,2.6328E-10,9.1861E-11,3.3384E-11,1.8166E-07,6.3784E-08,2021-04-28
60,146,Nd,92,235,U,0,3.5088E-08,1.2225E-08,5.6032E-09,2.0469E-09,2.2456E-06,7.7491E-07,2021-04-28
60,147,Nd,92,235,U,0,7.4226E-07,2.6406E-07,1.6817E-07,6.1661E-08,1.0813E-05,3.8921E-06,2021-04-28
60,148,Nd,92,235,U,0,1.0961E-05,4.1121E-06,3.5699E-06,1.3328E-06,3.1947E-05,1.2068E-05,2021-04-28
60,149,Nd,92,235,U,0,6.8489E-05,2.5109E-05,2.8096E-05,1.0888E-05,0.00011066,4.1806E-05,2021-04-28
60,150,Nd,92,235,U,0,0.00032265,0.00011258,0.00014854,6.1212E-05,0.00042794,0.0001564,2021-04-28
60,151,Nd,92,235,U,0,0.0007499,0.0002175,0.00032223,0.0001513,0.00065732,0.00023121,2021-04-28
60,152,Nd,92,235,U,0,0.0012672,0.00022123,0.00060052,0.00023491,0.0013185,0.0003484,2021-04-28
60,153,Nd,92,235,U,0,0.0010537,0.00012833,0.0007244,0.0001496,0.0010844,0.00022992,2021-04-28
60,154,Nd,92,235,U,0,0.00061885,4.7443E-05,0.00077847,9.2732E-05,0.00096192,0.00018516,2021-04-28
60,155,Nd,92,235,U,0,0.00019906,2.967E-05,0.00023774,6.0053E-05,0.00040554,0.00010376,2021-04-28
