Z daughter, A daughter, element daughter, Z parent, A parent, element parent, metastable, independent thermal FY jeff3.1.1, unc, independent fast FY jeff3.1.1, unc, independent 14MeV FY jeff3.1.1, unc,Extraction date
30,77,Zn,94,239,Pu,1,1.3497E-06,4.6137E-07,2.6482E-06,9.1914E-07, , ,2021-04-28
30,77,Zn,94,239,Pu,0,8.8293E-06,3.018E-06,1.989E-05,6.9034E-06, , ,2021-04-28
30,76,Zn,94,239,Pu,0,1.3181E-05,3.7899E-06,2.9334E-05,7.7184E-06, , ,2021-04-28
30,75,Zn,94,239,Pu,0,8.997E-06,2.0696E-06,1.9635E-05,4.1721E-06, , ,2021-04-28
30,74,Zn,94,239,Pu,0,4.937E-06,9.1162E-07,1.0685E-05,2.0666E-06, , ,2021-04-28
30,73,Zn,94,239,Pu,2,1.2811E-06,2.844E-07,2.6002E-06,7.0421E-07, , ,2021-04-28
30,73,Zn,94,239,Pu,1,2.2615E-07,5.0204E-08,3.9869E-07,1.0798E-07, , ,2021-04-28
30,73,Zn,94,239,Pu,0,1.6543E-07,3.6724E-08,2.8825E-07,7.8068E-08, , ,2021-04-28
30,72,Zn,94,239,Pu,0,4.5496E-07,1.2617E-07,8.3288E-07,2.7358E-07, , ,2021-04-28
30,71,Zn,94,239,Pu,1,6.2497E-08,2.191E-08,8.4697E-08,3.1847E-08, , ,2021-04-28
30,71,Zn,94,239,Pu,0,1.4451E-08,5.0661E-09,1.7053E-08,6.4122E-09, , ,2021-04-28
30,70,Zn,94,239,Pu,0,1.0096E-08,3.8281E-09,9.924E-09,3.8829E-09, , ,2021-04-28
30,69,Zn,94,239,Pu,1,5.8848E-10,2.3157E-10,4.1353E-10,1.6262E-10, , ,2021-04-28
30,69,Zn,94,239,Pu,0,1.3607E-10,5.3545E-11,8.3262E-11,3.2742E-11, , ,2021-04-28
30,68,Zn,94,239,Pu,0,3.9953E-11,1.5876E-11,1.8394E-11,7.2006E-12, , ,2021-04-28
30,67,Zn,94,239,Pu,0,1.248E-12,4.8407E-13,0,0, , ,2021-04-28
30,66,Zn,94,239,Pu,0,0,0,0,0, , ,2021-04-28
29,80,Cu,94,239,Pu,0,1.9563E-10,7.8993E-11,2.3444E-10,8.8334E-11, , ,2021-04-28
29,79,Cu,94,239,Pu,0,3.9119E-09,1.5709E-09,5.743E-09,2.1755E-09, , ,2021-04-28
29,78,Cu,94,239,Pu,0,3.4433E-08,1.2897E-08,5.5407E-08,2.1129E-08, , ,2021-04-28
29,77,Cu,94,239,Pu,0,1.1769E-07,4.4106E-08,3.7712E-07,1.4694E-07, , ,2021-04-28
29,76,Cu,94,239,Pu,1,1.7724E-07,6.7915E-08,6.013E-07,2.3003E-07, , ,2021-04-28
29,76,Cu,94,239,Pu,0,1.7724E-07,6.7915E-08,6.013E-07,2.3003E-07, , ,2021-04-28
29,75,Cu,94,239,Pu,0,8.0219E-07,3.0422E-07,2.9769E-06,1.0997E-06, , ,2021-04-28
29,74,Cu,94,239,Pu,0,9.4204E-07,3.4833E-07,3.5692E-06,1.2244E-06, , ,2021-04-28
29,73,Cu,94,239,Pu,0,9.8317E-07,2.985E-07,3.7392E-06,9.3494E-07, , ,2021-04-28
29,72,Cu,94,239,Pu,0,5.4894E-07,1.3675E-07,2.0328E-06,4.3193E-07, , ,2021-04-28
29,71,Cu,94,239,Pu,0,2.8762E-07,6.2688E-08,8.8077E-07,1.9603E-07, , ,2021-04-28
29,70,Cu,94,239,Pu,3,6.2024E-09,1.7957E-09,1.3654E-08,4.3281E-09, , ,2021-04-28
29,70,Cu,94,239,Pu,1,6.9098E-08,2.0006E-08,1.7437E-07,5.5274E-08, , ,2021-04-28
29,70,Cu,94,239,Pu,0,6.2024E-09,1.7957E-09,1.3654E-08,4.3281E-09, , ,2021-04-28
29,69,Cu,94,239,Pu,0,1.9586E-08,6.6823E-09,3.9854E-08,1.4298E-08, , ,2021-04-28
29,68,Cu,94,239,Pu,1,1.7758E-09,6.7649E-10,2.7943E-09,1.0715E-09, , ,2021-04-28
29,68,Cu,94,239,Pu,0,7.5814E-10,2.8882E-10,1.0251E-09,3.931E-10, , ,2021-04-28
29,67,Cu,94,239,Pu,0,2.8504E-10,1.0916E-10,2.9468E-10,1.1554E-10, , ,2021-04-28
29,66,Cu,94,239,Pu,0,1.6511E-11,6.3311E-12,1.1219E-11,4.3611E-12, , ,2021-04-28
29,65,Cu,94,239,Pu,0,0,0,0,0, , ,2021-04-28
29,63,Cu,94,239,Pu,0,0,0,0,0, , ,2021-04-28
28,78,Ni,94,239,Pu,0,1.2117E-11,4.5388E-12,1.3557E-11,5.1707E-12, , ,2021-04-28
28,77,Ni,94,239,Pu,0,1.0766E-10,4.0387E-11,2.6082E-10,1.0181E-10, , ,2021-04-28
28,76,Ni,94,239,Pu,0,1.2064E-09,4.6504E-10,3.5807E-09,1.3853E-09, , ,2021-04-28
28,75,Ni,94,239,Pu,0,6.6907E-09,2.614E-09,2.3271E-08,9.0937E-09, , ,2021-04-28
28,74,Ni,94,239,Pu,0,2.7781E-08,1.112E-08,1.1225E-07,4.4438E-08, , ,2021-04-28
28,73,Ni,94,239,Pu,0,6.6477E-08,2.5678E-08,2.8226E-07,1.0756E-07, , ,2021-04-28
28,72,Ni,94,239,Pu,0,1.2116E-07,4.3618E-08,5.5546E-07,1.9432E-07, , ,2021-04-28
28,71,Ni,94,239,Pu,0,1.3405E-07,4.2911E-08,5.2225E-07,1.5823E-07, , ,2021-04-28
28,70,Ni,94,239,Pu,0,1.1625E-07,2.7177E-08,4.0618E-07,8.556E-08, , ,2021-04-28
28,69,Ni,94,239,Pu,1,2.8755E-08,5.6865E-09,8.7035E-08,1.7463E-08, , ,2021-04-28
28,69,Ni,94,239,Pu,0,2.8755E-08,5.6865E-09,8.7035E-08,1.7463E-08, , ,2021-04-28
28,68,Ni,94,239,Pu,0,2.3306E-08,4.5874E-09,6.0323E-08,1.4113E-08, , ,2021-04-28
28,67,Ni,94,239,Pu,0,5.7488E-09,1.5626E-09,1.1159E-08,3.6723E-09, , ,2021-04-28
28,66,Ni,94,239,Pu,0,1.1322E-09,3.7037E-10,1.7077E-09,6.2134E-10, , ,2021-04-28
28,65,Ni,94,239,Pu,0,1.1484E-10,4.2823E-11,1.2549E-10,4.836E-11, , ,2021-04-28
28,64,Ni,94,239,Pu,0,8.9992E-12,3.5523E-12,7.0808E-12,2.8243E-12, , ,2021-04-28
28,63,Ni,94,239,Pu,0,0,0,0,0, , ,2021-04-28
28,62,Ni,94,239,Pu,0,0,0,0,0, , ,2021-04-28
28,61,Ni,94,239,Pu,0,0,0,0,0, , ,2021-04-28
27,75,Co,94,239,Pu,0,2.0848E-12,8.1473E-13,7.7303E-12,3.0221E-12, , ,2021-04-28
27,74,Co,94,239,Pu,0,2.1907E-11,8.7879E-12,1.0207E-10,4.0573E-11, , ,2021-04-28
27,73,Co,94,239,Pu,0,1.9365E-10,7.5828E-11,1.0945E-09,4.2662E-10, , ,2021-04-28
27,72,Co,94,239,Pu,0,8.5666E-10,3.3024E-10,5.5785E-09,2.1688E-09, , ,2021-04-28
27,71,Co,94,239,Pu,0,3.3093E-09,1.2785E-09,2.0725E-08,8.0518E-09, , ,2021-04-28
27,70,Co,94,239,Pu,1,3.2406E-09,1.2416E-09,1.8939E-08,7.2225E-09, , ,2021-04-28
27,70,Co,94,239,Pu,0,3.2406E-09,1.2416E-09,1.8939E-08,7.2225E-09, , ,2021-04-28
27,69,Co,94,239,Pu,0,1.0307E-08,3.7916E-09,5.7627E-08,1.9711E-08, , ,2021-04-28
27,68,Co,94,239,Pu,1,4.0875E-09,1.3767E-09,1.8321E-08,5.2861E-09, , ,2021-04-28
27,68,Co,94,239,Pu,0,4.6334E-09,1.5606E-09,2.4546E-08,7.0819E-09, , ,2021-04-28
27,67,Co,94,239,Pu,0,6.5617E-09,1.6477E-09,2.7002E-08,5.5386E-09, , ,2021-04-28
27,66,Co,94,239,Pu,0,2.6767E-09,6.0815E-10,9.095E-09,2.0502E-09, , ,2021-04-28
27,65,Co,94,239,Pu,0,8.6165E-10,2.1869E-10,2.4675E-09,6.8921E-10, , ,2021-04-28
27,64,Co,94,239,Pu,0,1.504E-10,5.1015E-11,3.4065E-10,1.2322E-10, , ,2021-04-28
27,63,Co,94,239,Pu,0,2.3386E-11,8.6258E-12,4.1062E-11,1.5499E-11, , ,2021-04-28
27,62,Co,94,239,Pu,1,1.3547E-12,5.19E-13,1.7572E-12,6.7918E-13, , ,2021-04-28
27,62,Co,94,239,Pu,0,5.7835E-13,2.2159E-13,6.4464E-13,2.4917E-13, , ,2021-04-28
27,61,Co,94,239,Pu,0,0,0,0,0, , ,2021-04-28
27,59,Co,94,239,Pu,0,0,0,0,0, , ,2021-04-28
26,71,Fe,94,239,Pu,0,6.8056E-12,2.6396E-12,3.6491E-11,1.4291E-11, , ,2021-04-28
26,70,Fe,94,239,Pu,0,4.8849E-11,1.9057E-11,2.8128E-10,1.11E-10, , ,2021-04-28
26,69,Fe,94,239,Pu,0,1.8655E-10,7.3668E-11,1.0915E-09,4.2869E-10, , ,2021-04-28
26,68,Fe,94,239,Pu,0,5.4362E-10,2.1425E-10,3.1462E-09,1.2109E-09, , ,2021-04-28
26,67,Fe,94,239,Pu,0,9.0944E-10,3.3827E-10,4.56E-09,1.6809E-09, , ,2021-04-28
26,66,Fe,94,239,Pu,0,1.1756E-09,3.8176E-10,5.3603E-09,1.6263E-09, , ,2021-04-28
26,65,Fe,94,239,Pu,0,7.8318E-10,2.1052E-10,3.1026E-09,7.5299E-10, , ,2021-04-28
26,64,Fe,94,239,Pu,0,4.1706E-10,8.1488E-11,1.4699E-09,2.7573E-10, , ,2021-04-28
26,63,Fe,94,239,Pu,0,1.3556E-10,2.694E-11,3.9699E-10,9.3016E-11, , ,2021-04-28
26,62,Fe,94,239,Pu,0,3.6079E-11,8.5336E-12,8.7568E-11,2.5767E-11, , ,2021-04-28
26,61,Fe,94,239,Pu,0,5.4535E-12,1.7591E-12,9.5995E-12,3.5066E-12, , ,2021-04-28
26,60,Fe,94,239,Pu,0,0,0,0,0, , ,2021-04-28
26,59,Fe,94,239,Pu,0,0,0,0,0, , ,2021-04-28
25,67,Mn,94,239,Pu,0,5.828E-12,2.2601E-12,4.3653E-11,1.7173E-11, , ,2021-04-28
25,66,Mn,94,239,Pu,0,1.7878E-11,6.854E-12,1.287E-10,4.9813E-11, , ,2021-04-28
25,65,Mn,94,239,Pu,0,4.0427E-11,1.5473E-11,2.8277E-10,1.0722E-10, , ,2021-04-28
25,64,Mn,94,239,Pu,0,4.7127E-11,1.7934E-11,3.02E-10,1.1059E-10, , ,2021-04-28
25,63,Mn,94,239,Pu,0,4.7916E-11,1.6244E-11,2.8083E-10,8.1137E-11, , ,2021-04-28
25,62,Mn,94,239,Pu,1,3.9939E-12,1.1445E-12,1.788E-11,4.1462E-12, , ,2021-04-28
25,62,Mn,94,239,Pu,0,2.2247E-11,6.3752E-12,1.1417E-10,2.6476E-11, , ,2021-04-28
25,61,Mn,94,239,Pu,0,1.2145E-11,2.6356E-12,5.0286E-11,1.0131E-11, , ,2021-04-28
25,60,Mn,94,239,Pu,1,2.7318E-12,6.8694E-13,9.3472E-12,2.6068E-12, , ,2021-04-28
25,60,Mn,94,239,Pu,0,3.0759E-13,7.7346E-14,9.1881E-13,2.5625E-13, , ,2021-04-28
25,59,Mn,94,239,Pu,0,0,0,1.762E-12,5.9071E-13, , ,2021-04-28
24,63,Cr,94,239,Pu,0,1.8474E-12,7.2637E-13,1.2533E-11,4.8456E-12, , ,2021-04-28
24,62,Cr,94,239,Pu,0,3.3819E-12,1.2786E-12,2.1901E-11,8.0474E-12, , ,2021-04-28
24,61,Cr,94,239,Pu,0,3.3751E-12,1.1776E-12,1.8454E-11,6.2097E-12, , ,2021-04-28
24,60,Cr,94,239,Pu,0,2.6138E-12,7.1689E-13,1.2852E-11,3.1201E-12, , ,2021-04-28
24,59,Cr,94,239,Pu,0,1.0897E-12,2.3943E-13,4.7235E-12,9.5922E-13, , ,2021-04-28
6,14,C,94,239,Pu,0,3.01E-06,6.1966E-07, , , , ,2021-04-28
6,12,C,94,239,Pu,0,0,0, , , , ,2021-04-28
6,8,C,94,239,Pu,0,6.87E-07,1.1876E-07, , , , ,2021-04-28
5,12,B,94,239,Pu,0,0,0, , , , ,2021-04-28
5,11,B,94,239,Pu,0,0,0, , , , ,2021-04-28
4,12,Be,94,239,Pu,0,4.73E-07,1.5903E-07, , , , ,2021-04-28
4,11,Be,94,239,Pu,0,7.52E-07,2.0095E-07, , , , ,2021-04-28
4,10,Be,94,239,Pu,0,1.05E-05,1.815E-06, , , , ,2021-04-28
4,9,Be,94,239,Pu,0,1.14E-06,2.1028E-07, , , , ,2021-04-28
4,8,Be,94,239,Pu,0,0,0, , , , ,2021-04-28
4,6,Be,94,239,Pu,0,0,0, , , , ,2021-04-28
3,9,Li,94,239,Pu,0,1.14E-06,1.9706E-07, , , , ,2021-04-28
3,8,Li,94,239,Pu,0,0,0, , , , ,2021-04-28
3,7,Li,94,239,Pu,0,1.4E-06,2.4201E-07, , , , ,2021-04-28
3,6,Li,94,239,Pu,0,0,0, , , , ,2021-04-28
2,8,He,94,239,Pu,0,6.87E-07,1.0996E-07, , , , ,2021-04-28
2,6,He,94,239,Pu,0,4.098E-05,5.2621E-06, , , , ,2021-04-28
2,4,He,94,239,Pu,0,0.00219,0.00011783,0.00219,0.00025369, , ,2021-04-28
2,3,He,94,239,Pu,0,0,0,0,0, , ,2021-04-28
1,3,H,94,239,Pu,0,0.000142,1.0885E-05,0.000142,3.2699E-05, , ,2021-04-28
1,2,H,94,239,Pu,0,1.347E-05,2.8929E-06,1.0587E-05,3.5463E-06, , ,2021-04-28
1,1,H,94,239,Pu,0,4.08E-05,7.0527E-06,3.4642E-05,1.1861E-05, , ,2021-04-28
57,147,La,94,239,Pu,0,0.0067067,0.0016119,0.0046396,0.0012676, , ,2021-04-28
57,148,La,94,239,Pu,0,0.0017986,0.00060056,0.0009433,0.00033254, , ,2021-04-28
57,149,La,94,239,Pu,0,0.00041027,0.00014292,0.0001489,5.371E-05, , ,2021-04-28
57,150,La,94,239,Pu,0,4.9876E-05,1.7336E-05,1.1353E-05,4.15E-06, , ,2021-04-28
57,151,La,94,239,Pu,0,4.5096E-06,1.5942E-06,6.2969E-07,2.3292E-07, , ,2021-04-28
57,152,La,94,239,Pu,0,2.1533E-07,7.7213E-08,1.675E-08,6.5514E-09, , ,2021-04-28
57,153,La,94,239,Pu,0,6.8418E-09,2.4674E-09,3.0448E-10,1.5452E-10, , ,2021-04-28
57,154,La,94,239,Pu,0,1.2646E-10,4.4928E-11,2.767E-12,1.1001E-12, , ,2021-04-28
57,155,La,94,239,Pu,0,1.5242E-12,5.8062E-13, , , , ,2021-04-28
58,138,Ce,94,239,Pu,0,2.0828E-11,7.8519E-12,1.8306E-11,6.921E-12, , ,2021-04-28
58,138,Ce,94,239,Pu,1,4.8785E-11,1.8391E-11,4.9899E-11,1.8865E-11, , ,2021-04-28
58,139,Ce,94,239,Pu,0,1.2298E-09,4.4746E-10,1.2858E-09,4.6172E-10, , ,2021-04-28
58,139,Ce,94,239,Pu,1,2.9689E-09,1.0802E-09,3.5977E-09,1.2919E-09, , ,2021-04-28
58,140,Ce,94,239,Pu,0,1.569E-07,5.5827E-08,2.2648E-07,8.1754E-08, , ,2021-04-28
58,141,Ce,94,239,Pu,0,2.9307E-06,1.0512E-06,4.3612E-06,1.5864E-06, , ,2021-04-28
58,142,Ce,94,239,Pu,0,4.1813E-05,1.4999E-05,6.994E-05,2.5538E-05, , ,2021-04-28
58,143,Ce,94,239,Pu,0,0.00030858,0.00011462,0.00049093,0.00018138, , ,2021-04-28
58,144,Ce,94,239,Pu,0,0.0016345,0.00060218,0.0024345,0.00087968, , ,2021-04-28
58,145,Ce,94,239,Pu,0,0.0045084,0.0014642,0.0057593,0.0018816, , ,2021-04-28
58,146,Ce,94,239,Pu,0,0.0095398,0.0020634,0.011566,0.0022142, , ,2021-04-28
58,147,Ce,94,239,Pu,0,0.011904,0.0017569,0.012179,0.0016043, , ,2021-04-28
58,148,Ce,94,239,Pu,0,0.011612,0.0012302,0.011368,0.0013948, , ,2021-04-28
58,149,Ce,94,239,Pu,0,0.0065077,0.001116,0.0046116,0.0010591, , ,2021-04-28
58,150,Ce,94,239,Pu,0,0.0028003,0.00071097,0.001445,0.00044075, , ,2021-04-28
58,151,Ce,94,239,Pu,0,0.00062321,0.00020598,0.00021409,7.64E-05, , ,2021-04-28
58,152,Ce,94,239,Pu,0,0.00011139,3.9422E-05,2.5242E-05,9.8147E-06, , ,2021-04-28
58,153,Ce,94,239,Pu,0,9.1937E-06,3.3114E-06,1.3195E-06,6.6929E-07, , ,2021-04-28
58,154,Ce,94,239,Pu,0,6.686E-07,2.3751E-07,5.6048E-08,2.2283E-08, , ,2021-04-28
58,155,Ce,94,239,Pu,0,2.158E-08,8.2206E-09,9.9517E-10,4.4477E-10, , ,2021-04-28
58,156,Ce,94,239,Pu,0,5.6503E-10,2.0407E-10,1.6455E-11,6.0662E-12, , ,2021-04-28
58,157,Ce,94,239,Pu,0,8.705E-12,3.2449E-12, , , , ,2021-04-28
59,140,Pr,94,239,Pu,0,5.1047E-12,1.8163E-12,5.9456E-12,2.1462E-12, , ,2021-04-28
59,141,Pr,94,239,Pu,0,3.7853E-10,1.3577E-10,5.3338E-10,1.94E-10, , ,2021-04-28
59,142,Pr,94,239,Pu,0,4.33E-09,1.5523E-09,6.7328E-09,2.4549E-09, , ,2021-04-28
59,142,Pr,94,239,Pu,1,1.0142E-08,3.6358E-09,1.8352E-08,6.6916E-09, , ,2021-04-28
59,143,Pr,94,239,Pu,0,4.3103E-07,1.5966E-07,8.3812E-07,3.0769E-07, , ,2021-04-28
59,144,Pr,94,239,Pu,0,6.3755E-07,2.3548E-07,1.1384E-06,4.1195E-07, , ,2021-04-28
59,144,Pr,94,239,Pu,1,5.6624E-06,2.0914E-06,1.1582E-05,4.1908E-06, , ,2021-04-28
59,145,Pr,94,239,Pu,0,6.8861E-05,2.4674E-05,0.00013919,5.1977E-05, , ,2021-04-28
59,146,Pr,94,239,Pu,0,0.00035522,0.00012547,0.00068554,0.00024879, , ,2021-04-28
59,147,Pr,94,239,Pu,0,0.0014501,0.00050426,0.0023549,0.00083596, , ,2021-04-28
59,148,Pr,94,239,Pu,0,0.00057407,0.00018152,0.00075139,0.00022187, , ,2021-04-28
59,148,Pr,94,239,Pu,1,0.0024143,0.0007634,0.0036427,0.0010756, , ,2021-04-28
59,149,Pr,94,239,Pu,0,0.0051331,0.0010972,0.0071006,0.0011418, , ,2021-04-28
59,150,Pr,94,239,Pu,0,0.0050254,0.00085144,0.0062599,0.00085148, , ,2021-04-28
59,151,Pr,94,239,Pu,0,0.0038536,0.0006776,0.0040431,0.00073424, , ,2021-04-28
59,152,Pr,94,239,Pu,0,0.0015971,0.00045361,0.0011624,0.00036113, , ,2021-04-28
59,153,Pr,94,239,Pu,0,0.0004739,0.00015974,0.00025057,0.00011686, , ,2021-04-28
59,154,Pr,94,239,Pu,0,8.7162E-05,3.0515E-05,2.8293E-05,1.1114E-05, , ,2021-04-28
59,155,Pr,94,239,Pu,0,1.0782E-05,4.098E-06,2.2733E-06,1.0146E-06, , ,2021-04-28
59,156,Pr,94,239,Pu,0,7.3099E-07,2.6391E-07,1.0749E-07,3.9622E-08, , ,2021-04-28
59,157,Pr,94,239,Pu,0,4.3319E-08,1.6147E-08,4.5824E-09,1.6873E-09, , ,2021-04-28
59,158,Pr,94,239,Pu,0,1.0422E-09,4.1315E-10,5.7841E-11,2.4003E-11, , ,2021-04-28
59,159,Pr,94,239,Pu,0,2.1492E-11,7.9619E-12, , , , ,2021-04-28
60,142,Nd,94,239,Pu,0,0,0,0,0, , ,2021-04-28
60,143,Nd,94,239,Pu,0,4.3047E-11,1.5945E-11,5.163E-11,1.8953E-11, , ,2021-04-28
60,144,Nd,94,239,Pu,0,2.6113E-09,9.6434E-10,3.8436E-09,1.3901E-09, , ,2021-04-28
60,145,Nd,94,239,Pu,0,7.7879E-08,2.7888E-08,1.263E-07,4.6958E-08, , ,2021-04-28
60,146,Nd,94,239,Pu,0,1.5656E-06,5.5357E-07,2.8669E-06,1.0295E-06, , ,2021-04-28
60,147,Nd,94,239,Pu,0,1.7427E-05,6.2696E-06,3.0371E-05,1.1197E-05, , ,2021-04-28
60,148,Nd,94,239,Pu,0,0.00013892,5.1449E-05,0.00025124,9.6408E-05, , ,2021-04-28
60,149,Nd,94,239,Pu,0,0.00057411,0.00019862,0.00088581,0.00032682, , ,2021-04-28
60,150,Nd,94,239,Pu,0,0.001872,0.00052157,0.0023388,0.00071412, , ,2021-04-28
60,151,Nd,94,239,Pu,0,0.0031349,0.00064933,0.0034262,0.00073369, , ,2021-04-28
60,152,Nd,94,239,Pu,0,0.0039343,0.00050754,0.0042866,0.00052019, , ,2021-04-28
60,153,Nd,94,239,Pu,0,0.0023682,0.00035384,0.002598,0.00059691, , ,2021-04-28
60,154,Nd,94,239,Pu,0,0.001402,0.00026215,0.0011058,0.00027878, , ,2021-04-28
60,155,Nd,94,239,Pu,0,0.00042648,0.0001419,0.00021659,8.6331E-05, , ,2021-04-28
60,156,Nd,94,239,Pu,0,0.00010731,3.6527E-05,4.2411E-05,1.5162E-05, , ,2021-04-28
60,157,Nd,94,239,Pu,0,1.5869E-05,5.8512E-06,4.8993E-06,1.7965E-06, , ,2021-04-28
60,158,Nd,94,239,Pu,0,1.4286E-06,5.6537E-07,2.7339E-07,1.1341E-07, , ,2021-04-28
60,159,Nd,94,239,Pu,0,7.4643E-08,2.7647E-08,8.3537E-09,3.3532E-09, , ,2021-04-28
60,160,Nd,94,239,Pu,0,2.8774E-09,1.1043E-09,1.9096E-10,7.5354E-11, , ,2021-04-28
60,161,Nd,94,239,Pu,0,5.4484E-11,2.0117E-11,1.9372E-12,7.2278E-13, , ,2021-04-28
61,145,Pm,94,239,Pu,0,3.0546E-12,1.0938E-12,4.4103E-12,1.6398E-12, , ,2021-04-28
61,146,Pm,94,239,Pu,0,1.6568E-10,5.8584E-11,2.9582E-10,1.062E-10, , ,2021-04-28
61,147,Pm,94,239,Pu,0,7.6892E-09,2.7675E-09,1.5473E-08,5.6928E-09, , ,2021-04-28
61,148,Pm,94,239,Pu,0,5.0334E-08,1.8749E-08,1.0542E-07,3.9933E-08, , ,2021-04-28
61,148,Pm,94,239,Pu,1,1.179E-07,4.3915E-08,2.8735E-07,1.0885E-07, , ,2021-04-28
61,149,Pm,94,239,Pu,0,2.7188E-06,9.7809E-07,6.5904E-06,2.4183E-06, , ,2021-04-28
61,150,Pm,94,239,Pu,0,2.2621E-05,7.8605E-06,5.133E-05,1.8937E-05, , ,2021-04-28
61,151,Pm,94,239,Pu,0,0.00014037,4.7916E-05,0.00028073,0.00010681, , ,2021-04-28
61,152,Pm,94,239,Pu,0,8.2907E-05,2.6394E-05,0.00011311,4.466E-05, , ,2021-04-28
61,152,Pm,94,239,Pu,1,0.00016555,5.2707E-05,0.00023779,9.3891E-05, , ,2021-04-28
61,152,Pm,94,239,Pu,14,0.00018312,5.8299E-05,0.00031061,0.00012265, , ,2021-04-28
61,153,Pm,94,239,Pu,0,0.00092231,0.0002431,0.0010512,0.00045644, , ,2021-04-28
61,154,Pm,94,239,Pu,0,0.0005919,0.0001245,0.00065505,0.0001515, , ,2021-04-28
61,154,Pm,94,239,Pu,1,0.0005919,0.0001245,0.00065505,0.0001515, , ,2021-04-28
61,155,Pm,94,239,Pu,0,0.0010258,0.00020481,0.0010849,0.00024512, , ,2021-04-28
61,156,Pm,94,239,Pu,0,0.00052198,0.00010966,0.00052805,0.00012867, , ,2021-04-28
61,157,Pm,94,239,Pu,0,0.00025036,7.1238E-05,0.00023982,7.2898E-05, , ,2021-04-28
61,158,Pm,94,239,Pu,0,5.2124E-05,1.9157E-05,3.4128E-05,1.3606E-05, , ,2021-04-28
61,159,Pm,94,239,Pu,0,9.6505E-06,3.4686E-06,4.3803E-06,1.7417E-06, , ,2021-04-28
61,160,Pm,94,239,Pu,0,9.133E-07,3.4866E-07,2.7147E-07,1.07E-07, , ,2021-04-28
61,161,Pm,94,239,Pu,0,6.4417E-08,2.3764E-08,1.2131E-08,4.5256E-09, , ,2021-04-28
61,162,Pm,94,239,Pu,0,2.4853E-09,9.7446E-10,2.7925E-10,1.1144E-10, , ,2021-04-28
61,163,Pm,94,239,Pu,0,7.7203E-11,3.0564E-11,5.2158E-12,2.051E-12, , ,2021-04-28
62,146,Sm,94,239,Pu,0,0,0,0,0, , ,2021-04-28
62,147,Sm,94,239,Pu,0,0,0,0,0, , ,2021-04-28
62,148,Sm,94,239,Pu,0,2.1839E-11,8.1352E-12,3.5133E-11,1.3307E-11, , ,2021-04-28
62,149,Sm,94,239,Pu,0,9.7022E-10,3.4924E-10,1.7816E-09,6.5296E-10, , ,2021-04-28
62,150,Sm,94,239,Pu,0,3.2486E-08,1.1349E-08,6.6366E-08,2.4299E-08, , ,2021-04-28
62,151,Sm,94,239,Pu,0,5.2815E-07,1.8678E-07,1.1034E-06,4.0826E-07, , ,2021-04-28
62,152,Sm,94,239,Pu,0,5.8889E-06,2.1084E-06,1.208E-05,4.7304E-06, , ,2021-04-28
62,153,Sm,94,239,Pu,0,8.7015E-06,3.1094E-06,1.5047E-05,7.6723E-06, , ,2021-04-28
62,153,Sm,94,239,Pu,1,2.1006E-05,7.5066E-06,4.2099E-05,2.1467E-05, , ,2021-04-28
62,154,Sm,94,239,Pu,0,0.00013422,4.5515E-05,0.00022522,8.6782E-05, , ,2021-04-28
62,155,Sm,94,239,Pu,0,0.00027355,9.254E-05,0.00039217,0.00015361, , ,2021-04-28
62,156,Sm,94,239,Pu,0,0.00045284,0.00010643,0.00066064,0.00013305, , ,2021-04-28
62,157,Sm,94,239,Pu,0,0.00045131,8.3787E-05,0.00066207,9.4691E-05, , ,2021-04-28
62,158,Sm,94,239,Pu,0,0.00029176,5.3248E-05,0.00034219,7.3922E-05, , ,2021-04-28
62,159,Sm,94,239,Pu,0,0.00011588,2.3285E-05,0.00010292,3.1326E-05, , ,2021-04-28
62,160,Sm,94,239,Pu,0,3.6472E-05,1.0633E-05,2.5072E-05,8.8032E-06, , ,2021-04-28
62,161,Sm,94,239,Pu,0,5.9996E-06,2.0285E-06,2.8912E-06,1.049E-06, , ,2021-04-28
62,162,Sm,94,239,Pu,0,8.2978E-07,3.1874E-07,2.8323E-07,1.125E-07, , ,2021-04-28
62,163,Sm,94,239,Pu,0,6.3814E-08,2.5183E-08,1.4463E-08,5.6843E-09, , ,2021-04-28
62,164,Sm,94,239,Pu,0,3.7673E-09,1.4892E-09,5.4646E-10,2.1303E-10, , ,2021-04-28
62,165,Sm,94,239,Pu,0,1.2408E-10,4.8095E-11,9.8008E-12,3.87E-12, , ,2021-04-28
63,151,Eu,94,239,Pu,0,7.3325E-11,2.5935E-11,1.6703E-10,6.179E-11, , ,2021-04-28
63,152,Eu,94,239,Pu,0,9.2339E-10,3.3112E-10,2.0824E-09,8.145E-10, , ,2021-04-28
63,152,Eu,94,239,Pu,1,2.1993E-10,7.8865E-11,4.758E-10,1.8611E-10, , ,2021-04-28
63,152,Eu,94,239,Pu,16,1.0299E-09,3.6931E-10,2.758E-09,1.0788E-09, , ,2021-04-28
63,153,Eu,94,239,Pu,0,4.2564E-08,1.535E-08,1.1543E-07,5.8581E-08, , ,2021-04-28
63,154,Eu,94,239,Pu,0,2.5771E-07,9.1541E-08,6.1339E-07,2.4386E-07, , ,2021-04-28
