 U-235(n,el) ENDFB-8.0
Energy(eV) XS(b)
1369.29 9.98604
1369.30 9.95276
1369.31 9.92619
1369.31 9.91073
1369.32 9.90486
1369.33 9.92300
1369.34 9.96972
1369.35 10.0508
1369.35 10.1695
1369.36 10.2427
1369.36 10.3240
1369.37 10.4122
1369.37 10.5055
1369.37 10.6016
1369.38 10.6982
1369.38 10.8159
1369.39 10.9046
1369.39 10.9865
1369.40 11.0598
1369.40 11.1770
1369.41 11.2536
1369.42 11.2926
1369.43 11.3003
1369.44 11.2840
1369.44 11.2504
1369.45 11.2171
1369.45 11.1857
1369.46 11.1162
1369.48 11.0342
1369.49 10.9582
1369.50 10.8755
1369.51 10.8024
1369.52 10.7320
1369.53 10.6649
1369.54 10.5953
1369.55 10.5364
1369.56 10.4768
1369.57 10.4280
1369.58 10.3810
1369.59 10.3453
1369.60 10.3173
1369.61 10.2982
1369.62 10.2898
1369.63 10.2902
1369.64 10.3199
1369.66 10.3956
1369.68 10.5151
1369.69 10.6040
1369.69 10.6959
1369.70 10.8127
1369.71 10.9269
1369.72 11.0645
1369.73 11.1921
1369.74 11.3216
1369.74 11.4499
1369.75 11.5281
1369.75 11.5889
1369.76 11.7044
1369.77 11.8221
1369.78 11.9136
1369.79 12.0003
1369.79 12.0622
1369.81 12.1436
1369.83 12.1736
1369.84 12.1694
1369.84 12.1559
1369.85 12.1313
1369.86 12.1023
1369.87 12.0677
1369.88 12.0285
1369.89 11.9855
1369.89 11.9453
1369.90 11.8970
1369.91 11.8531
1369.92 11.8014
1369.92 11.7551
1369.93 11.7013
1369.94 11.6536
1369.95 11.5501
1369.97 11.4457
1369.98 11.3409
1370.00 11.2359
1370.01 11.1308
1370.03 11.0254
1370.04 10.9197
1370.06 10.8131
1370.07 10.7559
1370.07 10.7055
1370.08 10.6474
1370.09 10.5962
1370.10 10.5371
1370.10 10.4849
1370.11 10.4321
1370.12 10.3786
1370.12 10.3167
1370.13 10.2616
1370.14 10.1977
1370.15 10.1408
1370.15 10.0746
1370.16 10.0155
1370.17 9.94650
1370.18 9.88485
1370.18 9.81278
1370.19 9.74823
1370.20 9.67266
1370.21 9.60487
1370.21 9.52542
1370.22 9.45410
1370.23 9.37049
1370.24 9.29544
1370.24 9.20754
1370.25 9.12878
1370.26 9.03678
1370.27 8.95469
1370.27 8.85937
1370.28 8.77501
1370.29 8.67814
1370.30 8.59371
1370.30 8.49878
1370.31 8.41841
1370.32 8.33172
1370.33 8.26265
1370.33 8.22704
1370.33 8.19494
1370.34 8.14915
1370.35 8.12010
1370.36 8.11253
1370.36 8.12730
1370.37 8.16570
1370.37 8.23175
1370.38 8.31081
1370.38 8.43777
1370.39 8.57242
1370.40 8.77052
1370.40 8.96652
1370.41 9.23789
1370.41 9.54559
1370.42 9.88397
1370.42 10.1837
1370.43 10.3689
1370.43 10.5564
1370.43 10.8706
1370.44 11.0579
1370.44 11.2426
1370.45 11.5415
1370.45 11.7136
1370.45 11.8791
1370.46 12.1872
1370.46 12.4611
1370.47 12.6613
1370.47 12.8676
1370.48 13.0117
1370.49 13.1532
1370.49 13.2468
1370.50 13.3328
1370.50 13.3935
1370.51 13.4323
1370.51 13.4503
1370.52 13.4573
1370.52 13.4528
1370.53 13.4372
1370.54 13.4170
1370.54 13.3858
1370.55 13.3551
1370.55 13.3137
1370.56 13.2762
1370.56 13.2285
1370.57 13.1869
1370.57 13.1442
1370.58 13.1006
1370.58 13.0475
1370.59 13.0030
1370.60 12.9136
1370.61 12.8160
1370.62 12.7287
1370.63 12.6348
1370.64 12.5518
1370.65 12.4631
1370.66 12.3850
1370.67 12.3018
1370.68 12.2286
1370.69 12.1506
1370.70 12.0819
1370.72 12.0087
1370.73 11.9442
1370.74 11.8752
1370.75 11.8142
1370.76 11.7488
1370.77 11.6909
1370.79 11.5735
1370.81 11.4608
1370.83 11.3522
1370.85 11.2468
1370.87 11.1439
1370.89 11.0381
1370.92 10.9382
1370.94 10.8388
1370.96 10.7392
1370.98 10.6384
1371.00 10.5358
1371.02 10.4301
1371.04 10.3200
1371.06 10.2037
1371.08 10.0788
1371.10 9.94161
1371.12 9.86318
1371.13 9.78685
1371.14 9.69619
1371.15 9.60641
1371.16 9.49792
1371.17 9.38900
1371.17 9.31856
1371.18 9.25699
1371.18 9.19313
1371.19 9.12771
1371.19 9.04911
1371.20 8.98657
1371.20 8.93144
1371.21 8.89094
1371.21 8.87620
1371.22 8.88511
1371.22 8.92647
1371.23 9.00921
1371.23 9.13982
1371.23 9.31867
1371.24 9.53672
1371.24 9.71489
1371.24 9.83500
1371.24 9.95249
1371.25 10.1684
1371.25 10.3454
1371.26 10.4762
1371.26 10.5619
1371.26 10.6088
1371.27 10.6252
1371.27 10.6223
1371.28 10.5969
1371.28 10.5546
1371.29 10.5025
1371.29 10.4571
1371.30 10.3982
1371.30 10.3387
1371.31 10.2335
1371.32 10.1221
1371.33 10.0276
1371.34 9.93816
1371.35 9.85319
1371.36 9.76315
1371.37 9.68535
1371.38 9.53665
1371.40 9.38638
1371.42 9.24750
1371.44 9.10227
1371.46 8.95661
1371.48 8.80904
1371.50 8.66633
1371.51 8.51159
1371.53 8.36023
1371.55 8.19460
1371.57 8.03142
1371.58 7.93791
1371.59 7.85190
1371.60 7.75424
1371.61 7.66439
1371.62 7.56238
1371.63 7.46860
1371.64 7.37298
1371.64 7.27557
1371.65 7.16537
1371.66 7.06458
1371.67 6.96251
1371.68 6.85945
1371.69 6.74433
1371.70 6.64080
1371.71 6.53814
1371.72 6.43736
1371.73 6.32924
1371.74 6.23731
1371.75 6.15288
1371.75 6.11029
1371.76 6.07897
1371.76 6.04386
1371.77 6.01402
1371.77 5.99040
1371.77 5.97672
1371.78 5.96722
1371.78 5.96660
1371.79 5.97593
1371.79 5.99268
1371.80 6.02704
1371.80 6.07867
1371.81 6.15046
1371.81 6.22465
1371.82 6.34157
1371.82 6.45720
1371.83 6.63357
1371.83 6.80371
1371.83 7.05812
1371.84 7.36583
1371.84 7.73521
1371.85 8.08146
1371.85 8.58652
1371.86 9.05556
1371.86 9.73351
1371.87 10.3574
1371.87 11.2505
1371.88 12.0639
1371.88 13.2148
1371.88 14.2495
1371.89 15.6914
1371.89 16.9653
1371.90 18.3440
1371.90 19.8216
1371.91 21.7909
1371.91 23.4441
1371.92 25.5709
1371.92 27.2862
1371.92 28.5597
1371.92 29.3944
1371.93 31.0097
1371.93 32.5240
1371.94 33.9055
1371.94 34.8378
1371.94 35.4047
1371.95 36.3983
1371.95 37.0156
1371.95 37.3652
1371.95 37.9165
1371.96 38.3378
1371.96 38.4758
1371.97 38.4551
1371.97 38.2950
1371.98 37.9298
1371.98 37.5300
1371.99 36.9262
1371.99 36.3803
1371.99 35.6433
1372.00 35.0249
1372.00 34.3919
1372.01 33.7524
1372.01 32.9543
1372.02 32.1667
1372.02 31.3969
1372.03 30.6500
1372.03 29.9295
1372.04 29.2375
1372.04 28.5749
1372.05 27.9420
1372.05 27.3387
1372.06 26.7642
1372.06 26.2176
1372.07 25.6979
1372.07 25.2038
1372.08 24.7341
1372.08 24.2875
1372.09 23.8628
1372.09 23.4587
1372.10 23.0741
1372.10 22.7077
1372.11 22.3586
1372.11 22.0257
1372.12 21.7079
1372.12 21.4045
1372.13 21.1145
1372.13 20.8371
1372.14 20.5716
1372.15 20.0735
1372.16 19.6150
1372.17 19.2326
1372.18 18.8377
1372.19 18.4710
1372.20 18.1295
1372.21 17.8106
1372.22 17.5120
1372.23 17.2317
1372.24 16.9677
1372.25 16.7186
1372.26 16.4829
1372.27 16.2593
1372.28 16.0467
1372.29 15.8441
1372.31 15.4652
1372.32 15.1330
1372.34 14.8074
1372.36 14.5022
1372.38 14.2135
1372.40 13.9378
1372.42 13.6720
1372.44 13.4132
1372.46 13.1588
1372.48 12.9187
1372.50 12.6648
1372.52 12.4069
1372.54 12.1417
1372.55 12.0051
1372.56 11.8652
1372.57 11.7214
1372.58 11.5730
1372.59 11.4195
1372.60 11.2601
1372.61 11.0942
1372.62 10.9217
1372.63 10.7429
1372.64 10.5727
1372.65 10.4679
1372.65 10.3770
1372.66 10.2708
1372.66 10.1864
1372.68 10.0191
1372.69 9.88712
1372.70 9.74123
1372.71 9.58314
1372.71 9.47232
1372.72 9.37136
1372.72 9.26380
1372.73 9.13489
1372.73 9.03453
1372.74 8.91593
1372.74 8.79696
1372.75 8.70279
1372.75 8.58821
1372.76 8.50069
1372.76 8.39909
1372.76 8.32646
1372.77 8.25044
1372.77 8.20508
1372.78 8.17367
1372.78 8.17424
1372.79 8.19315
1372.79 8.21600
1372.79 8.29021
1372.79 8.37467
1372.80 8.44670
1372.80 8.63381
1372.80 8.88686
1372.81 9.12643
1372.81 9.52117
1372.81 9.87961
1372.82 10.4485
1372.82 10.9475
1372.82 11.5105
1372.83 12.1375
1372.83 13.0689
1372.83 13.8323
1372.84 14.6421
1372.84 15.4870
1372.84 16.0631
1372.84 16.6441
1372.85 17.5142
1372.85 18.3675
1372.85 19.1874
1372.86 19.7078
1372.86 20.2027
1372.86 20.8895
1372.86 21.3065
1372.86 21.6887
1372.87 22.1941
1372.87 22.7402
1372.87 23.0564
1372.88 23.2972
1372.88 23.4685
1372.88 23.6005
1372.89 23.6367
1372.89 23.5783
1372.90 23.4637
1372.90 23.3477
1372.90 23.2116
1372.91 23.0597
1372.91 22.8956
1372.91 22.7811
1372.92 22.5431
1372.92 22.2977
1372.92 22.0491
1372.93 21.7387
1372.93 21.4935
1372.94 21.2528
1372.94 21.0180
1372.95 20.7336
1372.95 20.5142
1372.95 20.3022
1372.96 20.0977
1372.96 19.8526
1372.97 19.6649
1372.97 19.4843
1372.97 19.3107
1372.98 19.1032
1372.98 18.9444
1372.99 18.6451
1373.00 18.3351
1373.01 18.0811
1373.02 17.8171
1373.03 17.5999
1373.03 17.3731
1373.04 17.1857
1373.05 16.9892
1373.06 16.8260
1373.07 16.6540
1373.08 16.5106
1373.09 16.3589
1373.09 16.2319
1373.10 16.0969
1373.11 15.9835
1373.13 15.7605
1373.14 15.5590
1373.16 15.3757
1373.18 15.2082
1373.20 15.0542
1373.21 14.9119
1373.23 14.7799
1373.25 14.6569
1373.26 14.5419
1373.28 14.4340
1373.30 14.3324
1373.31 14.2364
1373.35 14.0591
1373.38 13.8982
1373.42 13.7509
1373.45 13.6185
1373.48 13.4913
1373.52 13.3716
1373.55 13.2583
1373.59 13.1499
1373.62 13.0454
1373.65 12.9436
1373.69 12.8435
1373.72 12.7466
1373.75 12.6458
1373.79 12.5420
1373.81 12.4883
1373.82 12.4329
1373.84 12.3754
1373.86 12.3152
1373.87 12.2518
1373.89 12.1846
1373.91 12.1130
1373.92 12.0731
1373.92 12.0367
1373.93 11.9946
1373.94 11.9565
1373.95 11.9134
1373.96 11.8758
1373.97 11.8358
1373.98 11.8045
1373.98 11.7803
1373.99 11.7677
1374.00 11.7708
1374.01 11.7927
1374.01 11.8391
1374.02 11.9154
1374.03 12.0247
1374.03 12.1652
1374.04 12.2566
1374.04 12.3287
1374.05 12.4760
1374.05 12.5722
1374.05 12.6409
1374.06 12.7835
1374.07 12.8939
1374.07 12.9695
1374.08 13.0131
1374.09 13.0304
1374.10 13.0277
1374.10 13.0140
1374.11 12.9889
1374.11 12.9622
1374.12 12.9325
1374.13 12.9010
1374.13 12.8633
1374.14 12.8307
1374.15 12.7666
1374.16 12.7002
1374.18 12.6424
1374.19 12.5835
1374.20 12.5325
1374.21 12.4805
1374.23 12.4350
1374.24 12.3883
1374.25 12.3471
1374.28 12.2664
1374.30 12.1939
1374.33 12.1221
1374.35 12.0530
1374.38 11.9856
1374.40 11.9191
1374.43 11.8529
1374.45 11.7864
1374.48 11.7188
1374.50 11.6524
1374.52 11.5811
1374.55 11.5068
1374.57 11.4288
1374.60 11.3461
1374.62 11.2577
1374.65 11.1624
1374.67 11.0585
1374.70 10.9491
1374.71 10.8852
1374.72 10.8230
1374.74 10.7518
1374.75 10.6821
1374.76 10.6022
1374.77 10.5239
1374.79 10.4341
1374.80 10.3465
1374.81 10.2466
1374.82 10.1504
1374.83 10.0928
1374.84 10.0430
1374.84 9.99302
1374.85 9.94327
1374.86 9.88619
1374.86 9.83884
1374.87 9.79382
1374.87 9.75218
1374.88 9.71523
1374.89 9.68458
1374.89 9.66216
1374.90 9.65031
1374.90 9.65175
1374.91 9.66534
1374.91 9.69232
1374.92 9.73482
1374.93 9.87506
1374.94 10.1020
1374.94 10.2842
1374.95 10.4628
1374.95 10.6647
1374.96 10.8875
1374.96 11.1277
1374.97 11.3808
1374.97 11.6413
1374.98 11.9033
1374.98 12.0587
1374.99 12.2112
1374.99 12.4559
1375.00 12.6848
1375.00 12.8943
1375.01 13.0820
1375.01 13.2466
1375.02 13.3880
1375.02 13.5066
1375.03 13.6944
1375.04 13.7912
1375.05 13.8339
1375.06 13.8395
1375.06 13.8368
1375.07 13.8245
1375.07 13.8042
1375.08 13.7777
1375.08 13.7519
1375.09 13.7176
1375.10 13.6806
1375.10 13.6416
1375.11 13.6081
1375.11 13.5672
1375.12 13.5258
1375.13 13.4500
1375.14 13.3687
1375.15 13.2963
1375.17 13.2204
1375.18 13.1539
1375.19 13.0847
1375.20 13.0243
1375.21 12.9617
1375.22 12.9072
1375.23 12.8552
1375.24 12.8057
1375.26 12.7542
1375.27 12.7093
1375.29 12.6214
1375.31 12.5410
1375.34 12.4700
1375.36 12.4012
1375.38 12.3372
1375.40 12.2773
1375.43 12.2233
1375.45 12.1700
1375.47 12.1195
1375.50 12.0714
1375.52 12.0273
1375.56 11.9405
1375.61 11.8613
1375.65 11.7848
1375.70 11.7134
1375.75 11.6431
1375.79 11.5760
1375.84 11.5087
1375.88 11.4420
1375.93 11.3752
1375.97 11.3093
1376.02 11.2404
1376.06 11.1709
1376.11 11.0968
1376.16 11.0199
1376.20 10.9353
1376.25 10.8447
1376.27 10.7944
1376.29 10.7408
1376.32 10.6835
1376.34 10.6244
1376.36 10.5574
1376.38 10.4844
1376.40 10.4436
1376.41 10.4045
1376.42 10.3636
1376.43 10.3209
1376.44 10.2724
1376.45 10.2263
1376.46 10.1744
1376.47 10.1260
1376.49 10.0732
1376.50 10.0262
1376.51 9.98265
1376.52 9.94531
1376.53 9.92898
1376.53 9.91652
1376.54 9.90889
1376.54 9.90700
1376.55 9.92073
1376.56 9.96551
1376.58 10.0583
1376.59 10.1880
1376.59 10.2765
1376.60 10.3586
1376.60 10.4657
1376.61 10.5601
1376.62 10.6772
1376.62 10.7951
1376.63 10.9107
1376.63 11.0031
1376.64 11.1071
1376.64 11.1866
1376.65 11.2723
1376.65 11.3353
1376.66 11.4005
1376.67 11.4546
1376.68 11.5274
1376.69 11.5707
1376.70 11.5907
1376.71 11.5941
1376.71 11.5916
1376.72 11.5845
1376.73 11.5737
1376.73 11.5599
1376.74 11.5439
1376.75 11.5098
1376.77 11.4692
1376.78 11.4267
1376.80 11.3835
1376.81 11.3435
1376.82 11.3011
1376.84 11.2596
1376.85 11.2192
1376.86 11.1826
1376.88 11.1443
1376.89 11.1096
1376.91 11.0732
1376.92 11.0403
1376.95 10.9716
1376.97 10.9080
1377.00 10.8463
1377.03 10.7861
1377.06 10.7247
1377.08 10.6661
1377.11 10.6076
1377.14 10.5489
1377.16 10.4874
1377.19 10.4271
1377.22 10.3630
1377.25 10.2992
1377.27 10.2304
1377.30 10.1608
1377.33 10.0873
1377.36 10.0087
1377.38 9.92039
1377.41 9.82674
1377.44 9.72211
1377.45 9.66239
1377.46 9.60287
1377.48 9.53372
1377.49 9.45855
1377.51 9.37662
1377.52 9.29410
1377.53 9.24719
1377.53 9.19882
1377.54 9.14946
1377.55 9.10699
1377.55 9.05842
1377.56 9.01291
1377.57 8.97369
1377.57 8.94864
1377.58 8.93528
1377.59 8.94366
1377.59 8.97716
1377.60 9.04228
1377.60 9.14391
1377.61 9.28278
1377.62 9.45312
1377.62 9.54629
1377.62 9.64203
1377.63 9.76959
1377.63 9.86219
1377.64 10.0308
1377.64 10.1678
1377.65 10.2684
1377.65 10.3337
1377.66 10.3684
1377.67 10.3789
1377.67 10.3710
1377.68 10.3359
1377.69 10.2903
1377.70 10.2303
1377.71 10.1733
1377.71 10.1080
1377.72 10.0501
1377.73 9.98593
1377.74 9.93017
1377.75 9.86897
1377.76 9.81589
1377.77 9.70686
1377.79 9.60200
1377.81 9.50603
1377.82 9.40590
1377.84 9.30671
1377.86 9.20763
1377.87 9.10796
1377.89 9.00708
1377.91 8.90450
1377.93 8.79981
1377.94 8.69909
1377.96 8.58957
1377.98 8.47747
1377.99 8.36300
1378.00 8.30161
1378.01 8.24672
1378.02 8.18475
1378.03 8.12966
1378.04 8.06795
1378.04 8.01362
1378.05 7.95352
1378.06 7.90149
1378.07 7.85131
1378.08 7.80364
1378.09 7.75403
1378.09 7.71465
1378.10 7.67731
1378.11 7.65207
1378.12 7.63525
1378.13 7.63339
1378.14 7.64712
1378.14 7.68039
1378.15 7.71323
1378.15 7.74729
1378.16 7.78916
1378.16 7.83975
1378.17 7.91677
1378.17 7.99080
1378.17 8.07723
1378.18 8.17746
1378.18 8.32453
1378.19 8.46170
1378.19 8.61827
1378.19 8.79632
1378.20 8.99809
1378.20 9.22599
1378.21 9.48260
1378.21 9.77065
1378.22 10.1792
1378.22 10.6469
1378.23 11.1794
1378.23 11.7818
1378.24 12.4586
1378.24 13.2129
1378.25 14.0458
1378.25 14.9558
1378.26 15.9380
1378.26 16.9832
1378.27 18.0778
1378.27 19.2033
1378.28 20.3370
1378.28 21.4527
1378.29 22.5226
1378.29 23.3270
1378.29 24.2468
1378.30 25.0513
1378.30 25.7249
1378.31 26.2586
1378.31 26.6503
1378.32 26.9042
1378.32 27.0295
1378.33 27.0390
1378.33 26.9479
1378.34 26.7719
1378.34 26.5266
1378.35 26.2268
1378.35 25.8857
1378.36 25.5147
1378.36 25.1237
1378.37 24.8020
1378.37 24.4760
1378.38 24.1488
1378.38 23.8227
1378.38 23.5799
1378.39 23.2600
1378.39 23.0235
1378.39 22.7138
1378.40 22.4860
1378.40 22.1889
1378.40 21.9713
1378.41 21.4815
1378.42 21.0174
1378.43 20.5792
1378.43 20.1661
1378.44 19.7774
1378.45 19.4117
1378.45 19.0679
1378.46 18.7446
1378.47 18.4404
1378.47 18.1541
1378.48 17.8843
1378.49 17.6300
1378.50 17.3901
1378.50 17.1634
1378.51 16.9490
1378.52 16.7461
1378.52 16.5539
1378.53 16.3715
1378.54 16.1982
1378.55 15.8768
1378.57 15.5850
1378.58 15.3191
1378.59 15.0756
1378.61 14.8367
1378.62 14.6316
1378.64 14.4418
1378.65 14.2655
1378.66 14.1012
1378.68 13.9475
1378.69 13.8035
1378.71 13.6680
1378.72 13.5403
1378.73 13.4195
1378.76 13.1961
1378.79 12.9932
1378.82 12.8070
1378.85 12.6286
1378.88 12.4676
1378.90 12.3154
1378.93 12.1699
1378.96 12.0293
1378.99 11.8917
1379.02 11.7551
1379.04 11.6174
1379.07 11.4758
1379.10 11.3270
1379.11 11.2486
1379.13 11.1666
1379.14 11.0802
1379.16 10.9884
1379.17 10.8901
1379.18 10.7842
1379.20 10.6696
1379.20 10.6088
1379.21 10.5456
1379.22 10.4802
1379.23 10.4130
1379.23 10.3447
1379.24 10.2767
1379.25 10.2110
1379.25 10.1511
1379.26 10.1021
1379.27 10.0719
1379.27 10.0691
1379.28 10.0969
1379.29 10.1656
1379.29 10.2854
1379.30 10.4634
1379.30 10.7000
1379.31 10.8376
1379.31 10.9851
1379.31 11.1394
1379.32 11.2970
1379.32 11.4542
1379.32 11.6072
1379.32 11.7526
1379.33 11.8876
1379.33 12.1185
1379.34 12.2912
1379.35 12.4074
1379.35 12.4746
1379.36 12.5029
1379.36 12.5021
1379.37 12.4756
1379.38 12.4383
1379.38 12.3926
1379.39 12.3419
1379.39 12.2886
1379.40 12.2343
1379.41 12.1800
1379.41 12.1265
1379.42 12.0234
1379.44 11.9267
1379.45 11.8366
1379.46 11.7528
1379.47 11.6747
1379.48 11.6015
1379.50 11.5328
1379.51 11.4678
1379.53 11.3474
1379.56 11.2369
1379.58 11.1338
1379.60 11.0363
1379.63 10.9428
1379.65 10.8521
1379.68 10.7634
1379.70 10.6757
1379.72 10.5884
1379.75 10.5008
1379.77 10.4124
1379.80 10.3224
1379.82 10.2305
1379.84 10.1359
1379.87 10.0381
1379.89 9.93642
1379.92 9.83021
1379.94 9.71881
1379.95 9.66098
1379.96 9.60161
1379.98 9.54067
1379.99 9.47812
1380.00 9.41393
1380.01 9.34814
1380.02 9.28084
1380.04 9.21218
1380.05 9.14244
1380.06 9.07203
1380.07 9.00160
1380.08 8.93206
1380.10 8.86468
1380.11 8.80127
1380.12 8.74424
1380.13 8.71909
1380.13 8.69681
1380.14 8.67254
1380.15 8.65745
1380.15 8.64928
1380.16 8.64923
1380.17 8.65859
1380.18 8.67869
1380.19 8.75608
1380.20 8.88941
1380.21 8.97802
1380.22 9.08066
1380.22 9.19599
1380.23 9.32192
1380.24 9.45563
1380.25 9.59377
1380.25 9.67326
1380.25 9.75228
1380.26 9.88728
1380.27 10.0151
1380.27 10.1327
1380.28 10.2377
1380.29 10.3283
1380.30 10.4038
1380.30 10.4637
1380.32 10.5389
1380.33 10.5605
1380.34 10.5543
1380.34 10.5384
1380.35 10.5140
1380.36 10.4823
1380.37 10.4200
1380.38 10.3526
1380.39 10.2770
1380.40 10.1947
1380.41 10.0982
1380.42 10.0057
1380.43 9.90961
1380.44 9.81022
1380.45 9.69750
1380.46 9.59211
1380.47 9.48403
1380.48 9.37327
1380.49 9.24828
1380.50 9.13172
1380.51 9.01226
1380.52 8.88982
1380.53 8.75164
1380.54 8.62285
1380.55 8.49113
1380.56 8.35674
1380.57 8.27499
1380.57 8.20636
1380.58 8.06821
1380.59 7.99899
1380.59 7.92994
1380.60 7.86132
1380.60 7.79345
1380.61 7.71353
1380.62 7.64875
1380.62 7.58623
1380.63 7.52665
1380.63 7.47085
1380.64 7.41979
1380.64 7.37466
1380.65 7.33684
1380.65 7.30798
1380.66 7.29002
1380.66 7.28524
1380.67 7.29632
1380.67 7.32636
1380.68 7.37892
1380.68 7.45808
1380.69 7.56842
1380.69 7.71503
1380.70 7.90337
1380.70 8.13923
1380.70 8.36602
1380.71 8.70180
1380.71 9.10023
1380.72 9.56490
1380.72 9.98551
1380.73 10.5717
1380.73 11.2212
1380.74 11.9264
1380.74 12.5226
1380.75 13.2949
1380.75 13.9227
1380.75 14.3926
1380.76 14.7028
1380.76 15.3099
1380.76 15.7482
1380.77 16.0302
1380.77 16.6910
1380.78 17.2782
1380.78 17.6883
1380.78 18.1222
1380.79 18.4681
1380.79 18.7292
1380.80 18.8810
1380.80 19.0059
1380.81 19.0673
1380.82 19.0469
1380.82 18.9783
1380.83 18.9009
1380.83 18.7817
1380.84 18.6721
1380.84 18.5216
1380.84 18.3932
1380.85 18.2258
1380.85 18.0881
1380.86 17.9134
1380.86 17.7729
1380.87 17.6327
1380.87 17.4933
1380.88 17.3211
1380.88 17.1855
1380.88 17.0522
1380.89 16.9214
1380.89 16.7616
1380.90 16.6371
1380.90 16.3967
1380.91 16.2524
1380.91 16.1404
1380.92 15.9251
1380.93 15.6965
1380.94 15.5047
1380.95 15.3013
1380.96 15.1305
1380.96 14.9492
1380.97 14.7968
1380.98 14.6345
1380.99 14.4979
1381.00 14.3520
1381.01 14.2289
1381.02 14.0972
1381.02 13.9856
1381.03 13.8660
1381.04 13.7644
1381.06 13.5621
1381.07 13.3761
1381.09 13.2043
1381.11 13.0447
1381.13 12.8959
1381.14 12.7564
1381.16 12.6252
1381.18 12.5011
1381.19 12.3834
1381.21 12.2713
1381.23 12.1641
1381.24 12.0613
1381.26 11.9623
1381.28 11.8667
1381.30 11.7740
1381.31 11.6840
1381.35 11.5103
1381.38 11.3433
1381.42 11.1761
1381.45 11.0163
1381.48 10.8573
1381.52 10.6975
1381.53 10.6167
1381.55 10.5350
1381.57 10.4522
1381.59 10.3680
1381.60 10.2821
1381.62 10.1942
1381.64 10.1041
1381.65 10.0113
1381.67 9.91536
1381.69 9.81593
1381.70 9.71246
1381.72 9.60434
1381.74 9.49091
1381.76 9.37140
1381.77 9.24493
1381.79 9.11054
1381.80 9.03585
1381.81 8.96724
1381.82 8.88746
1381.82 8.81414
1381.83 8.72893
1381.84 8.65078
1381.85 8.56032
1381.86 8.47796
1381.87 8.38374
1381.87 8.29957
1381.88 8.20621
1381.89 8.12688
1381.90 8.04623
1381.91 7.98802
1381.91 7.96155
1381.92 7.94783
1381.93 7.94702
1381.93 7.98551
1381.94 8.07338
1381.95 8.22351
1381.95 8.44655
1381.96 8.60854
1381.96 8.74601
1381.96 8.94858
1381.97 9.11273
1381.97 9.34340
1381.97 9.52144
1381.98 9.70014
1381.98 9.87602
1381.98 10.1004
1381.99 10.2570
1381.99 10.4456
1381.99 10.5694
1382.00 10.7945
1382.01 10.9306
1382.02 10.9890
1382.02 10.9864
1382.03 10.9642
1382.03 10.9400
1382.04 10.8766
1382.04 10.8129
1382.05 10.7430
1382.05 10.6695
1382.05 10.6096
1382.06 10.5346
1382.06 10.4753
1382.07 10.4028
1382.07 10.3467
1382.08 10.2794
1382.08 10.2281
1382.09 10.1675
1382.09 10.1221
1382.10 10.0694
1382.10 10.0307
1382.11 9.95564
1382.11 9.92161
1382.12 9.89346
1382.13 9.85873
1382.14 9.84653
1382.15 9.85964
1382.15 9.90140
1382.16 9.97574
1382.17 10.0872
1382.18 10.2409
1382.19 10.4175
1382.20 10.6361
1382.21 10.9011
1382.21 11.1742
1382.22 11.5366
1382.23 11.9556
1382.24 12.4326
1382.24 12.8973
1382.25 13.4800
1382.26 14.1124
1382.27 14.7856
1382.27 15.3985
1382.28 16.1125
1382.29 16.7359
1382.29 17.0864
1382.30 17.4298
1382.30 18.0067
1382.31 18.3188
1382.31 18.6156
1382.32 19.1569
1382.33 19.6196
1382.34 19.9550
1382.34 20.2569
1382.35 20.4738
1382.36 20.6108
1382.37 20.6707
1382.37 20.6788
1382.38 20.6312
1382.39 20.5374
1382.40 20.4244
1382.41 20.2672
1382.41 20.1104
1382.42 19.9150
1382.43 19.7339
1382.44 19.4918
1382.44 19.2720
1382.45 19.0231
1382.46 18.8028
1382.47 18.5582
1382.48 18.3451
1382.49 18.1369
1382.49 17.9343
1382.50 17.7135
1382.51 17.5238
1382.52 17.3405
1382.53 17.1634
1382.54 16.9718
1382.54 16.8079
1382.55 16.6501
1382.56 16.4980
1382.57 16.3336
1382.58 16.1931
1382.59 16.0412
1382.59 15.9113
1382.60 15.7708
1382.61 15.6506
1382.62 15.5346
1382.63 15.4227
1382.64 15.3012
1382.64 15.1971
1382.66 14.9991
1382.68 14.8022
1382.69 14.6284
1382.71 14.4548
1382.73 14.2914
1382.74 14.1372
1382.76 13.9996
1382.78 13.8608
1382.79 13.7363
1382.81 13.6099
1382.83 13.4961
1382.84 13.3801
1382.86 13.2750
1382.88 13.1673
1382.89 13.0693
1382.91 12.9684
1382.93 12.8763
1382.94 12.7809
1382.96 12.6933
1382.98 12.6023
1382.99 12.5132
1383.03 12.3445
1383.06 12.1801
1383.09 12.0183
1383.11 11.9356
1383.13 11.8530
1383.14 11.7703
1383.16 11.6922
1383.18 11.6087
1383.19 11.5296
1383.21 11.4448
1383.22 11.3640
1383.24 11.2770
1383.26 11.1887
1383.28 11.0990
1383.29 11.0131
1383.31 10.9202
1383.32 10.8314
1383.34 10.7355
1383.36 10.6440
1383.37 10.5460
1383.39 10.4536
1383.40 10.4018
1383.41 10.3561
1383.42 10.3109
1383.42 10.2664
1383.43 10.2175
1383.44 10.1753
1383.45 10.1347
1383.46 10.0962
1383.47 10.0557
1383.47 10.0230
1383.48 9.99400
1383.49 9.96935
