 U-235(n,total fission) ENDFB-8.0
Energy(eV) XS(b)
6.52905 13.6996
6.53171 13.2297
6.53436 12.7944
6.53714 12.3716
6.53993 11.9802
6.54271 11.6170
6.54549 11.2795
6.54827 10.9652
6.55105 10.6721
6.55384 10.3983
6.55662 10.1421
6.55940 9.90182
6.56218 9.67629
6.56497 9.46420
6.56775 9.26443
6.57331 8.89799
6.57888 8.57020
6.58343 8.32683
6.58798 8.10312
6.59253 7.89694
6.59709 7.70651
6.60164 7.53019
6.60619 7.36667
6.61075 7.21478
6.61530 7.07355
6.61985 6.94201
6.62440 6.81943
6.62896 6.70512
6.63351 6.59851
6.64261 6.40618
6.65172 6.23892
6.65692 6.15351
6.66212 6.07491
6.67252 5.93667
6.68293 5.82175
6.69333 5.72830
6.70373 5.65501
6.71413 5.60102
6.72453 5.56584
6.73493 5.54940
6.74756 5.55501
6.76019 5.58984
6.77282 5.65592
6.78544 5.75625
6.79702 5.88183
6.80860 6.04384
6.82017 6.24769
6.82596 6.36741
6.83175 6.50030
6.83754 6.64761
6.84332 6.81066
6.84911 6.99099
6.85490 7.19038
6.86069 7.41085
6.86648 7.65476
6.87226 7.92482
6.87805 8.22414
6.88489 8.62088
6.89173 9.07100
6.89857 9.58347
6.90199 9.86631
6.90541 10.1689
6.90883 10.4932
6.91225 10.8408
6.91567 11.2140
6.91909 11.6151
6.92251 12.0467
6.92593 12.5117
6.92935 13.0132
6.93277 13.5547
6.93746 14.3685
6.94214 15.2754
6.94683 16.2876
6.95151 17.4183
6.95386 18.0330
6.95620 18.6827
6.95854 19.3697
6.96088 20.0961
6.96322 20.8644
6.96557 21.6760
6.96791 22.5335
6.97025 23.4391
6.97452 25.2219
6.97879 27.1844
6.98306 29.3388
6.98734 31.6959
6.99161 34.2639
6.99588 37.0484
7.00015 40.0511
7.00442 43.2692
7.00791 46.0573
7.01141 48.9760
7.01490 52.0163
7.01840 55.1631
7.02539 61.7083
7.03238 68.4371
7.03859 74.3926
7.04457 79.9217
7.05054 85.0728
7.05652 89.6630
7.05951 91.6921
7.06250 93.5161
7.06776 96.1689
7.07038 97.2075
7.07301 98.0413
7.07564 98.6633
7.07827 99.0675
7.08089 99.2501
7.08352 99.2089
7.08463 99.1245
7.08573 99.0003
7.08891 98.4240
7.09209 97.5276
7.09527 96.3205
7.09845 94.8169
7.10164 93.0330
7.10482 90.9898
7.10800 88.7094
7.11118 86.2166
7.11715 81.0514
7.12141 77.0667
7.12568 72.9106
7.13420 64.3436
7.14350 55.0788
7.14815 50.6343
7.15280 46.3818
7.15706 42.6833
7.16133 39.1982
7.16559 35.9385
7.16985 32.9129
7.17411 30.1217
7.17838 27.5634
7.18051 26.3687
7.18264 25.2299
7.18477 24.1449
7.18690 23.1125
7.19000 21.7010
7.19249 20.6402
7.19499 19.6433
7.19748 18.7072
7.19997 17.8287
7.20247 17.0051
7.20496 16.2333
7.20745 15.5104
7.20995 14.8337
7.21244 14.2001
7.21493 13.6075
7.21743 13.0530
7.21992 12.5342
7.22241 12.0488
7.22490 11.5945
7.22740 11.1692
7.22989 10.7710
7.23335 10.2599
7.23681 9.79260
7.24026 9.36492
7.24372 8.97305
7.24718 8.61352
7.25064 8.28322
7.25410 7.97936
7.25755 7.69951
7.26101 7.44123
7.26447 7.20260
7.26793 6.98181
7.27139 6.77724
7.27484 6.58743
7.27830 6.41110
7.28522 6.09432
7.29088 5.86615
7.29653 5.66209
7.30219 5.47903
7.30785 5.31448
7.31351 5.16619
7.31917 5.03235
7.32483 4.91132
7.33048 4.80173
7.33614 4.70238
7.34180 4.61224
7.35312 4.45609
7.36443 4.32731
7.37575 4.22128
7.38581 4.14317
7.39587 4.07810
7.40593 4.02435
7.41599 3.98049
7.42605 3.94529
7.43611 3.91765
7.44617 3.89657
7.45623 3.88114
7.46629 3.87041
7.47634 3.86347
7.49143 3.85796
7.50652 3.85494
7.52161 3.84998
7.53670 3.83779
7.55121 3.81356
7.56301 3.78073
7.57480 3.73274
7.58659 3.66675
7.59838 3.58069
7.61017 3.47349
7.62196 3.34557
7.63375 3.19895
7.64554 3.03735
7.66731 2.71787
7.67820 2.55828
7.68908 2.40585
7.69997 2.26539
7.70541 2.20096
7.71085 2.14094
7.71629 2.08568
7.72174 2.03544
7.72718 1.99042
7.73262 1.95073
7.73806 1.91643
7.74350 1.88750
7.74895 1.86387
7.75439 1.84545
7.76164 1.82868
7.76890 1.82041
7.77584 1.81996
7.78278 1.82627
7.78972 1.83883
7.79665 1.85712
7.80359 1.88061
7.81053 1.90884
7.82441 1.97770
7.83828 2.06060
7.85216 2.15507
7.86603 2.25929
7.87991 2.37201
7.89224 2.47867
7.91075 2.64939
7.92925 2.83272
7.94775 3.02907
7.96625 3.23935
7.98321 3.44555
8.00017 3.66595
8.01713 3.90208
8.03409 4.15566
8.05105 4.42860
8.06801 4.72308
8.08497 5.04151
8.10193 5.38664
8.11889 5.76161
8.13585 6.16990
8.15281 6.61551
8.16977 7.10297
8.18673 7.63754
8.20369 8.22516
8.22065 8.87276
8.23761 9.58828
8.24609 9.97440
8.25457 10.3811
8.26305 10.8099
8.27153 11.2622
8.28001 11.7398
8.28849 12.2444
8.29697 12.7780
8.30545 13.3428
8.31393 13.9411
8.32241 14.5756
8.33089 15.2491
8.33937 15.9646
8.34785 16.7256
8.35633 17.5359
8.36481 18.3995
8.37329 19.3211
8.38485 20.6810
8.39641 22.1732
8.40798 23.8153
8.41954 25.6272
8.43110 27.6332
8.43689 28.7175
8.44267 29.8610
8.44845 31.0685
8.45423 32.3446
8.46001 33.6945
8.46579 35.1236
8.47427 37.3772
8.48275 39.8379
8.49123 42.5318
8.49971 45.4890
8.50819 48.7450
8.51667 52.3409
8.52515 56.3257
8.52939 58.4815
8.53363 60.7564
8.54042 64.6733
8.54722 68.9607
8.55401 73.6674
8.56080 78.8463
8.56759 84.5619
8.57438 90.8847
8.58117 97.8983
8.58457 101.694
8.58796 105.697
8.59379 113.097
8.59962 121.227
8.60544 130.176
8.61127 140.028
8.61710 150.886
8.62292 162.848
8.62875 176.024
8.63458 190.518
8.63775 199.021
8.64093 207.961
8.64411 217.358
8.64729 227.224
8.65047 237.574
8.65364 248.419
8.66000 271.626
8.66573 294.290
8.67145 318.616
8.67718 344.554
8.68290 372.008
8.68863 400.824
8.69436 430.792
8.70008 461.633
8.70581 493.003
8.71226 528.486
8.71871 563.481
8.72516 597.276
8.73160 629.109
8.73600 649.293
8.74040 667.961
8.74479 684.895
8.74919 699.875
8.75359 712.716
8.75798 723.248
8.76238 731.343
8.76678 736.900
8.76990 739.272
8.77303 740.320
8.77693 739.766
8.78084 737.163
8.78474 732.555
8.78865 726.010
8.79256 717.612
8.79646 707.474
8.80037 695.718
8.80428 682.480
8.80958 662.415
8.81488 640.294
8.82018 616.529
8.82548 591.535
8.83078 565.705
8.83608 539.423
8.84668 486.870
8.85681 438.402
8.86187 415.295
8.86694 393.127
8.87200 371.983
8.87706 351.933
8.88213 333.012
8.88719 315.235
8.89272 297.129
8.89824 280.341
8.90376 264.819
8.90929 250.498
8.91481 237.304
8.92034 225.164
8.92586 213.998
8.93139 203.725
8.93645 195.028
8.94151 186.961
8.94658 179.473
8.95164 172.512
8.95671 166.034
8.96177 159.996
8.96683 154.359
8.97190 149.089
8.97696 144.152
8.98202 139.521
8.98709 135.170
8.99215 131.076
8.99722 127.218
9.00228 123.577
9.00734 120.138
9.01241 116.885
9.01846 113.223
9.02451 109.789
9.03056 106.566
9.03661 103.539
9.04266 100.695
9.04871 98.0235
9.05477 95.5154
9.06082 93.1633
9.06687 90.9609
9.07292 88.9045
9.07897 86.9908
9.08502 85.2179
9.09107 83.5859
9.09712 82.0960
9.10317 80.7511
9.10923 79.5557
9.11449 78.6423
9.11975 77.8519
9.12501 77.1903
9.13028 76.6649
9.13817 76.1496
9.14606 75.9893
9.15001 76.0526
9.15396 76.2174
9.15790 76.4879
9.16185 76.8682
9.16843 77.7572
9.17501 78.9780
9.18159 80.5417
9.18816 82.4522
9.19474 84.7042
9.20132 87.2809
9.20790 90.1519
9.21448 93.2720
9.22611 99.2055
9.23775 105.267
9.24293 107.862
9.24811 110.316
9.25329 112.576
9.25847 114.587
9.26365 116.299
9.26883 117.668
9.27401 118.654
9.27919 119.226
9.28558 119.332
9.29077 118.917
9.29596 118.055
9.30115 116.755
9.30634 115.041
9.31153 112.941
9.31672 110.493
9.32191 107.740
9.32710 104.732
9.33147 102.040
9.34347 94.1355
9.35547 85.9650
9.36147 81.9439
9.36747 78.0367
9.37347 74.2829
9.37947 70.7142
9.38547 67.3510
9.39147 64.2064
9.39747 61.2860
9.40347 58.5894
9.40947 56.1101
9.41547 53.8396
9.42147 51.7653
9.42747 49.8744
9.43266 48.3773
9.43784 46.9972
9.44302 45.7243
9.44820 44.5505
9.45339 43.4668
9.45857 42.4660
9.46375 41.5406
9.46893 40.6842
9.47412 39.8906
9.47930 39.1547
9.48448 38.4715
9.48966 37.8369
9.49485 37.2468
9.50003 36.6980
9.51039 35.7127
9.51639 35.2042
9.52239 34.7372
9.53439 33.9174
9.54640 33.2354
9.55840 32.6785
9.57040 32.2367
9.58240 31.9023
9.59440 31.6685
9.60640 31.5285
9.62139 31.4731
9.63263 31.5072
9.64387 31.5934
9.65511 31.7169
9.66635 31.8590
9.68883 32.1079
9.70007 32.1627
9.71131 32.1351
9.72255 32.0002
9.73379 31.7373
9.74128 31.4838
9.74876 31.1647
9.76187 30.4481
9.77497 29.5406
9.78807 28.4682
9.80118 27.2690
9.82924 24.4868
9.84327 23.0954
9.85730 21.7648
9.87134 20.5268
9.88537 19.4008
9.89940 18.3963
9.90642 17.9404
9.91343 17.5153
9.92305 16.9819
9.93267 16.5047
9.94109 16.1327
9.94950 15.8033
9.95792 15.5171
9.96634 15.2760
9.97475 15.0829
9.98317 14.9425
9.98738 14.8939
9.99158 14.8612
9.99579 14.8453
10.0000 14.8478
10.0053 14.8787
10.0105 14.9439
10.0158 15.0469
10.0210 15.1920
10.0271 15.4208
10.0333 15.7208
10.0394 16.1013
10.0455 16.5700
10.0516 17.1369
10.0578 17.8086
10.0639 18.5943
10.0700 19.4973
10.0748 20.2941
10.0796 21.1649
10.0844 22.1106
10.0893 23.1286
10.0941 24.2173
10.0989 25.3663
10.1085 27.8193
10.1210 31.1913
10.1300 33.6213
10.1345 34.7985
10.1390 35.9316
10.1435 37.0065
10.1480 38.0094
10.1525 38.9274
10.1570 39.7485
10.1629 40.6620
10.1688 41.3708
10.1747 41.8582
10.1792 42.0804
10.1837 42.1709
10.1882 42.1314
10.1926 41.9653
10.1971 41.6771
10.2016 41.2752
10.2061 40.7663
10.2106 40.1623
10.2177 39.0296
10.2248 37.7290
10.2320 36.3043
10.2391 34.8054
10.2489 32.6951
10.2538 31.6461
10.2587 30.6164
10.2636 29.6102
10.2685 28.6361
10.2734 27.6994
10.2783 26.8057
10.2818 26.1807
10.2854 25.5812
10.2889 25.0059
10.2925 24.4548
10.2961 23.9263
10.2996 23.4233
10.3045 22.7689
10.3094 22.1572
10.3143 21.5862
10.3192 21.0539
10.3241 20.5577
10.3290 20.0955
10.3339 19.6648
10.3388 19.2641
10.3437 18.8895
10.3486 18.5397
10.3535 18.2126
10.3584 17.9071
10.3633 17.6201
10.3682 17.3506
10.3731 17.0972
10.3780 16.8590
10.3869 16.4590
10.3958 16.0973
10.4047 15.7688
10.4136 15.4692
10.4225 15.1943
10.4314 14.9415
10.4404 14.7078
10.4493 14.4914
10.4582 14.2902
10.4671 14.1027
10.4849 13.7644
10.5027 13.4683
10.5205 13.2086
10.5348 13.0246
10.5490 12.8606
10.5633 12.7163
10.5775 12.5921
10.5918 12.4894
10.6060 12.4104
10.6274 12.3432
10.6488 12.3491
10.6688 12.4324
10.6889 12.5951
10.7089 12.8288
10.7290 13.1078
10.7510 13.4152
10.7675 13.6079
10.7840 13.7405
10.7950 13.7872
10.8060 13.7983
10.8170 13.7745
10.8390 13.6359
10.8515 13.5163
10.8702 13.3052
10.8889 13.0808
10.9107 12.8300
10.9325 12.6101
10.9543 12.4285
10.9761 12.2852
10.9979 12.1770
11.0197 12.0995
11.0416 12.0491
11.0634 12.0227
11.0821 12.0175
11.1008 12.0275
11.1195 12.0522
11.1381 12.0915
11.1553 12.1405
11.1724 12.2022
11.1896 12.2773
11.2067 12.3664
11.2238 12.4708
11.2410 12.5916
11.2581 12.7306
11.2667 12.8075
11.2753 12.8897
11.2893 13.0371
11.3033 13.2015
11.3103 13.2908
11.3173 13.3852
11.3243 13.4852
11.3313 13.5911
11.3384 13.7036
11.3454 13.8227
11.3524 13.9493
11.3594 14.0840
11.3664 14.2274
11.3734 14.3804
11.3804 14.5441
11.3874 14.7193
11.3960 14.9513
11.4046 15.2053
11.4089 15.3417
11.4131 15.4847
11.4174 15.6354
11.4217 15.7937
11.4260 15.9611
11.4303 16.1375
11.4346 16.3246
11.4389 16.5225
11.4431 16.7334
11.4474 16.9573
11.4517 17.1962
11.4560 17.4518
11.4597 17.6881
11.4634 17.9389
11.4671 18.2063
11.4708 18.4918
11.4745 18.7973
11.4782 19.1247
11.4819 19.4762
11.4856 19.8544
11.4893 20.2616
11.4930 20.7010
11.4967 21.1755
11.5004 21.6886
11.5041 22.2438
11.5078 22.8449
11.5115 23.4961
11.5152 24.2016
11.5173 24.6381
11.5195 25.0932
11.5216 25.5696
11.5238 26.0683
11.5259 26.5926
11.5281 27.1385
11.5302 27.7093
11.5323 28.3058
11.5345 28.9318
11.5366 29.5823
11.5388 30.2609
11.5409 30.9682
11.5430 31.7051
11.5452 32.4720
11.5473 33.2695
11.5495 34.0980
11.5516 34.9620
11.5538 35.8537
11.5580 37.7324
11.5623 39.7425
11.5666 41.8722
11.5709 44.1261
11.5752 46.4860
11.5795 48.9518
11.5837 51.4981
11.5884 54.3604
11.5931 57.2717
11.5978 60.2131
11.6024 63.1369
11.6079 66.4829
11.6133 69.6945
11.6176 72.0831
11.6219 74.3064
11.6262 76.3369
11.6305 78.1424
11.6367 80.3012
11.6398 81.1525
11.6429 81.8415
11.6460 82.3596
11.6491 82.7034
11.6522 82.8687
11.6552 82.8527
11.6583 82.6541
11.6614 82.2745
11.6630 82.0153
11.6660 81.3644
11.6691 80.5383
11.6722 79.5427
11.6753 78.3887
11.6794 76.6212
11.6835 74.6064
11.6876 72.3702
11.6917 69.9410
11.6963 66.9963
11.7009 63.8887
11.7056 60.6646
11.7102 57.3772
11.7153 53.7266
11.7204 50.0992
11.7254 46.5448
11.7305 43.1071
11.7356 39.8166
11.7407 36.7157
11.7458 33.8199
11.7509 31.1443
11.7558 28.8030
11.7606 26.6725
11.7631 25.6859
11.7655 24.7510
11.7679 23.8670
11.7703 23.0328
11.7728 22.2474
11.7752 21.5094
11.7776 20.8175
11.7801 20.1701
11.7825 19.5656
11.7849 19.0024
11.7874 18.4788
11.7898 17.9949
11.7921 17.5647
11.7944 17.1675
11.7967 16.7983
11.7990 16.4590
11.8014 16.1451
11.8037 15.8578
11.8060 15.5932
11.8083 15.3523
11.8113 15.0700
11.8143 14.8209
11.8173 14.6023
11.8203 14.4118
11.8233 14.2470
11.8264 14.1057
11.8294 13.9859
11.8324 13.8861
11.8354 13.8038
11.8384 13.7378
11.8414 13.6867
11.8444 13.6492
11.8474 13.6239
11.8504 13.6098
11.8534 13.6059
11.8564 13.6113
11.8615 13.6396
11.8666 13.6889
11.8717 13.7565
11.8768 13.8401
11.8819 13.9378
11.8870 14.0481
11.8921 14.1698
11.8971 14.3019
11.9022 14.4436
11.9073 14.5944
11.9124 14.7537
11.9175 14.9212
11.9226 15.0967
11.9277 15.2800
11.9379 15.6697
11.9471 16.0512
11.9564 16.4588
11.9656 16.8938
11.9749 17.3570
11.9851 17.9027
11.9953 18.4880
12.0054 19.1170
12.0156 19.7942
12.0258 20.5247
12.0360 21.3146
12.0462 22.1710
12.0563 23.1022
12.0665 24.1193
12.0767 25.2323
12.0869 26.4562
12.0971 27.8084
12.1022 28.5406
12.1073 29.3117
12.1124 30.1266
12.1174 30.9892
12.1225 31.9037
12.1276 32.8749
12.1327 33.9083
12.1378 35.0100
12.1419 35.9589
12.1461 36.9589
12.1502 38.0169
12.1543 39.1378
12.1584 40.3304
12.1625 41.5951
12.1667 42.9415
12.1708 44.3773
12.1749 45.9150
12.1790 47.5565
12.1832 49.3159
12.1873 51.2047
12.1914 53.2356
12.1955 55.4226
12.1996 57.7811
12.2038 60.3278
12.2072 62.5977
12.2106 65.0210
12.2140 67.6095
12.2174 70.3758
12.2209 73.3333
12.2243 76.4957
12.2277 79.8776
12.2311 83.4831
12.2345 87.3487
12.2379 91.4800
12.2414 95.8929
12.2448 100.589
12.2482 105.612
12.2516 110.963
12.2550 116.658
12.2584 122.691
12.2626 130.452
12.2667 138.745
12.2708 147.602
12.2749 157.033
12.2786 166.190
12.2824 175.831
12.2861 185.947
12.2899 196.526
12.2937 207.548
12.2974 218.985
12.3012 230.803
12.3049 242.960
12.3087 255.407
12.3125 268.085
12.3162 280.930
12.3200 293.869
12.3275 319.707
12.3350 344.861
12.3427 369.232
12.3504 391.235
12.3547 402.074
12.3590 411.770
12.3632 420.242
12.3675 427.338
12.3725 433.786
12.3775 438.126
12.3824 440.268
12.3874 440.168
12.3888 439.757
12.3921 438.009
12.3955 435.250
12.3988 431.498
12.4022 426.784
12.4060 420.375
12.4097 412.876
12.4135 404.322
12.4173 394.837
12.4211 384.463
12.4248 373.348
12.4324 349.220
12.4402 322.257
12.4480 294.220
12.4558 265.962
12.4637 238.236
12.4715 211.667
12.4754 198.973
12.4793 186.737
12.4832 174.996
12.4871 163.778
12.4910 153.105
12.4949 142.988
12.4997 131.477
12.5044 120.812
12.5091 110.953
12.5139 101.878
12.5186 93.5550
12.5233 85.9486
12.5281 79.0176
12.5304 75.7853
12.5328 72.7188
12.5357 69.1981
12.5385 65.8822
12.5414 62.7612
12.5442 59.8353
12.5471 57.0744
12.5499 54.4795
12.5528 52.0416
12.5557 49.7595
12.5585 47.6088
12.5614 45.5895
12.5642 43.6938
12.5671 41.9202
12.5699 40.2492
12.5728 38.6858
12.5757 37.2127
12.5785 35.8343
12.5814 34.5353
12.5842 33.3154
12.5871 32.1696
12.5899 31.0933
12.5928 30.0821
12.5957 29.1321
12.6014 27.4038
12.6071 25.8752
12.6128 24.5289
12.6185 23.3404
12.6242 22.2971
12.6281 21.6593
12.6320 21.0777
12.6359 20.5487
12.6398 20.0705
12.6437 19.6378
12.6476 19.2505
12.6515 18.9045
12.6554 18.5997
12.6593 18.3328
12.6632 18.1034
12.6710 17.7526
12.6788 17.5386
12.6866 17.4559
12.6939 17.4937
12.7011 17.6400
12.7084 17.8927
12.7157 18.2499
12.7229 18.7099
12.7302 19.2685
12.7375 19.9218
12.7448 20.6640
12.7531 21.6121
12.7596 22.4167
12.7661 23.2660
12.7790 25.0572
12.7920 26.8819
12.8050 28.6146
12.8140 29.6908
12.8230 30.6137
12.8298 31.1808
12.8365 31.6243
12.8433 31.9322
12.8500 32.0959
12.8545 32.1221
12.8596 32.0712
12.8646 31.9358
12.8697 31.7174
12.8748 31.4185
12.8798 31.0421
12.8849 30.5945
12.8950 29.5065
12.9032 28.4644
12.9114 27.3160
12.9279 24.8278
12.9443 22.2954
12.9525 21.0793
12.9607 19.9266
12.9683 18.9270
12.9759 18.0029
12.9836 17.1605
12.9912 16.4044
12.9988 15.7340
13.0064 15.1509
13.0140 14.6521
13.0216 14.2364
13.0299 13.8733
13.0382 13.6012
13.0465 13.4154
13.0548 13.3126
13.0614 13.2875
13.0679 13.3111
13.0745 13.3821
13.0811 13.4992
13.0877 13.6619
13.0943 13.8689
13.1009 14.1197
13.1075 14.4139
13.1183 14.9848
13.1290 15.6656
13.1398 16.4512
13.1505 17.3343
13.1613 18.3037
13.1720 19.3444
13.1935 21.5549
13.2134 23.5909
13.2233 24.5383
13.2333 25.4006
13.2448 26.2640
13.2564 26.9390
13.2622 27.1964
13.2680 27.3967
13.2738 27.5382
13.2796 27.6199
13.2853 27.6419
13.2911 27.6058
13.3025 27.3670
13.3140 26.9262
13.3255 26.3167
13.3388 25.4523
13.3521 24.4883
13.3788 22.5454
13.3921 21.6932
13.4054 20.9895
13.4120 20.7050
13.4187 20.4710
13.4254 20.2899
13.4320 20.1648
13.4410 20.0878
13.4508 20.1297
13.4607 20.3073
13.4705 20.6239
13.4804 21.0813
13.4902 21.6823
13.5000 22.4270
13.5099 23.3175
13.5197 24.3519
13.5302 25.6099
13.5406 27.0255
13.5511 28.5960
13.5615 30.3102
13.5720 32.1603
13.5824 34.1287
13.5929 36.1998
13.6033 38.3535
13.6173 41.3134
13.6285 43.7353
13.6397 46.1570
13.6509 48.5478
13.6621 50.8792
13.6734 53.1266
13.6846 55.2705
13.6958 57.2976
13.7070 59.1995
13.7173 60.8368
13.7276 62.3752
13.7482 65.1952
13.7687 67.7683
13.7893 70.2303
13.8305 75.3273
13.8511 78.1245
13.8716 81.1009
13.8858 83.2147
13.9140 87.4291
13.9384 90.7457
13.9506 92.1722
13.9628 93.3804
13.9749 94.3278
13.9871 94.9741
13.9993 95.2873
14.0115 95.2451
14.0213 94.9440
14.0311 94.4031
14.0410 93.6261
14.0508 92.6227
14.0606 91.4036
14.0704 89.9861
14.0900 86.6384
14.1097 82.7565
14.1293 78.5387
14.1489 74.1693
14.1686 69.8111
14.1838 66.5155
14.1991 63.3527
14.2144 60.3571
14.2296 57.5544
14.2449 54.9560
14.2601 52.5723
14.2678 51.4625
14.2754 50.4076
14.2830 49.4081
14.2906 48.4652
14.3019 47.1738
14.3075 46.5741
14.3132 46.0054
14.3188 45.4681
14.3244 44.9626
14.3300 44.4895
14.3357 44.0501
14.3413 43.6438
14.3469 43.2723
14.3526 42.9367
14.3582 42.6380
14.3638 42.3777
14.3694 42.1570
14.3751 41.9774
14.3807 41.8404
14.3840 41.7809
14.3872 41.7363
14.3905 41.7069
14.3937 41.6928
14.3970 41.6941
14.4002 41.7110
14.4035 41.7435
14.4068 41.7914
14.4097 41.8492
14.4127 41.9199
14.4157 42.0034
14.4187 42.0991
14.4217 42.2072
14.4247 42.3270
14.4277 42.4581
14.4307 42.5993
14.4336 42.7509
14.4366 42.9116
14.4426 43.2559
14.4486 43.6241
14.4545 44.0055
14.4616 44.4565
14.4687 44.8851
14.4757 45.2649
14.4828 45.5672
14.4893 45.7528
14.4958 45.8247
14.5024 45.7593
14.5090 45.5348
14.5156 45.1346
14.5222 44.5473
14.5267 44.0409
14.5311 43.4464
14.5355 42.7634
14.5400 41.9937
14.5435 41.3300
14.5470 40.6167
14.5504 39.8565
14.5539 39.0546
14.5584 37.9706
14.5628 36.8309
14.5673 35.6416
14.5717 34.4117
14.5755 33.3313
14.5793 32.2370
14.5863 30.2044
14.5933 28.1772
14.5981 26.7783
14.6030 25.4119
14.6079 24.0826
14.6128 22.8045
14.6179 21.5165
14.6230 20.2981
14.6282 19.1547
14.6333 18.0921
14.6384 17.1082
14.6436 16.2056
14.6487 15.3836
14.6539 14.6400
14.6590 13.9719
14.6641 13.3752
14.6693 12.8456
14.6744 12.3780
14.6796 11.9673
14.6847 11.6081
14.6898 11.2951
14.6950 11.0233
14.7001 10.7875
14.7053 10.5833
14.7104 10.4063
14.7155 10.2529
14.7201 10.1329
14.7247 10.0264
14.7292 9.93140
14.7338 9.84610
14.7384 9.76899
14.7430 9.69877
14.7475 9.63430
14.7521 9.57474
14.7567 9.51901
14.7612 9.46657
14.7658 9.41687
14.7704 9.36944
14.7749 9.32393
14.7795 9.28004
14.7841 9.23756
14.7886 9.19639
14.7962 9.13088
14.8037 9.06804
14.8112 9.00775
14.8187 8.95000
14.8262 8.89487
14.8338 8.84251
14.8413 8.79310
14.8488 8.74682
14.8638 8.66440
14.8789 8.59659
14.8939 8.54445
14.9089 8.50867
14.9199 8.49308
14.9349 8.48603
14.9500 8.49532
14.9650 8.52041
14.9800 8.56054
14.9951 8.61490
15.0101 8.68288
15.0252 8.76437
15.0402 8.86016
15.0532 8.95660
15.0662 9.06890
15.0792 9.20229
15.0922 9.36453
15.1052 9.56712
15.1182 9.82525
15.1248 9.98133
15.1313 10.1590
15.1378 10.3617
15.1443 10.5932
15.1524 10.9308
15.1606 11.3292
15.1687 11.7982
15.1769 12.3480
15.1850 12.9918
15.1891 13.3527
15.1932 13.7408
15.1973 14.1600
15.2014 14.6109
15.2054 15.0956
15.2095 15.6146
15.2145 16.3021
15.2195 17.0480
15.2245 17.8589
15.2294 18.7353
15.2344 19.6843
15.2394 20.7058
15.2444 21.8072
15.2494 22.9873
15.2544 24.2539
15.2594 25.6042
15.2643 27.0456
15.2693 28.5736
15.2743 30.1949
15.2793 31.9025
15.2843 33.6981
15.2893 35.5791
15.2939 37.4209
15.2986 39.3258
15.3033 41.2920
15.3079 43.3124
15.3173 47.4859
15.3266 51.7544
15.3329 54.6154
15.3417 58.5799
15.3505 62.3538
15.3593 65.8233
15.3681 68.8681
15.3735 70.4605
15.3788 71.8275
15.3842 72.9525
15.3895 73.8129
15.3949 74.3965
15.4002 74.6897
15.4055 74.6866
15.4109 74.3841
15.4144 74.0168
15.4198 73.2194
15.4251 72.1378
15.4305 70.7814
15.4358 69.1723
15.4412 67.3249
15.4465 65.2697
15.4519 63.0294
15.4572 60.6315
15.4608 58.9596
15.4683 55.2886
15.4758 51.4824
15.4907 43.7734
15.4969 40.6568
15.5031 37.6240
15.5093 34.7013
15.5155 31.9144
15.5211 29.5037
15.5267 27.2242
15.5323 25.0820
15.5379 23.0836
15.5435 21.2227
15.5492 19.5016
15.5548 17.9172
15.5604 16.4673
15.5635 15.7229
15.5666 15.0155
15.5697 14.3441
15.5728 13.7075
15.5758 13.1044
15.5789 12.5335
15.5820 11.9937
15.5851 11.4836
15.5882 11.0019
15.5913 10.5474
15.5944 10.1188
15.5975 9.71485
15.6006 9.33439
15.6037 8.97623
15.6067 8.63922
15.6098 8.32326
15.6132 7.99912
15.6166 7.69624
15.6199 7.41336
15.6233 7.14927
15.6267 6.90284
15.6300 6.67297
15.6334 6.45866
15.6368 6.25893
15.6402 6.07290
15.6435 5.89970
15.6503 5.58869
15.6570 5.32019
15.6637 5.08919
15.6677 4.96978
15.6716 4.86122
15.6795 4.67294
15.6873 4.51906
15.6952 4.39595
15.7031 4.30005
15.7109 4.22894
15.7188 4.18036
15.7267 4.15265
15.7328 4.14469
15.7390 4.14841
15.7452 4.16349
15.7514 4.18974
15.7576 4.22708
15.7637 4.27557
15.7699 4.33536
15.7761 4.40676
15.7823 4.49020
15.7885 4.58625
15.7946 4.69565
15.8008 4.81931
15.8070 4.95837
15.8132 5.11419
15.8194 5.28841
15.8255 5.48267
15.8303 5.64858
15.8351 5.82894
15.8399 6.02592
15.8446 6.24035
15.8494 6.47496
15.8542 6.73089
15.8590 7.01157
15.8637 7.31852
15.8685 7.65604
15.8733 8.02607
15.8781 8.43394
15.8828 8.88211
15.8876 9.37705
