 U-235(n,g) ENDFB-8.0
Energy(eV) XS(b)
1848.60 2.02526
1848.61 1.94429
1848.63 1.87853
1848.64 1.83530
1848.66 1.80860
1848.67 1.80230
1848.69 1.81540
1848.70 1.85008
1848.72 1.91459
1848.73 2.00600
1848.75 2.14446
1848.76 2.32294
1848.77 2.44195
1848.78 2.58072
1848.79 2.74218
1848.80 2.90469
1848.80 3.11803
1848.81 3.33182
1848.82 3.61072
1848.83 3.88774
1848.83 4.29197
1848.84 4.54019
1848.84 4.75045
1848.85 5.02670
1848.85 5.25698
1848.86 5.55352
1848.86 5.79476
1848.87 6.33244
1848.88 6.82268
1848.89 7.20705
1848.89 7.35350
1848.90 7.42926
1848.90 7.46819
1848.91 7.45368
1848.91 7.37990
1848.92 7.27936
1848.92 7.10803
1848.92 6.94021
1848.93 6.70054
1848.93 6.49135
1848.94 6.21630
1848.94 5.99094
1848.95 5.48694
1848.96 5.01221
1848.97 4.58564
1848.98 4.17860
1848.99 3.87524
1849.00 3.60771
1849.01 3.42873
1849.02 3.29914
1849.03 3.24783
1849.04 3.26360
1849.04 3.36396
1849.06 3.56103
1849.07 3.81682
1849.07 3.96510
1849.08 4.05892
1849.08 4.10500
1849.09 4.08867
1849.09 3.98088
1849.10 3.82693
1849.10 3.63254
1849.11 3.41709
1849.11 3.19756
1849.12 2.98613
1849.13 2.60607
1849.14 2.31569
1849.15 2.10683
1849.16 1.94229
1849.16 1.81207
1849.17 1.69800
1849.18 1.61635
1849.20 1.49593
1849.22 1.41146
1849.24 1.35845
1849.26 1.32268
1849.28 1.30325
1849.29 1.29485
1849.31 1.29650
1849.33 1.30710
1849.35 1.32478
1849.37 1.35105
1849.39 1.38295
1849.40 1.42165
1849.42 1.46731
1849.44 1.52333
1849.46 1.58422
1849.48 1.65732
1849.50 1.73557
1849.52 1.82850
1849.53 1.92721
1849.55 2.04379
1849.57 2.16710
1849.59 2.31222
1849.61 2.46524
1849.63 2.64474
1849.64 2.83330
1849.65 2.94636
1849.66 3.05341
1849.68 3.28315
1849.70 3.53440
1849.72 3.80743
1849.73 4.03450
1849.75 4.27360
1849.76 4.52334
1849.77 4.78158
1849.79 5.04533
1849.80 5.31061
1849.82 5.57240
1849.83 5.80709
1849.84 6.04431
1849.86 6.25810
1849.87 6.44078
1849.88 6.57613
1849.90 6.67899
1849.91 6.73265
1849.93 6.73442
1849.94 6.68928
1849.95 6.59226
1849.97 6.44921
1849.98 6.26615
1849.99 6.05025
1850.01 5.80922
1850.02 5.55067
1850.04 5.28170
1850.05 5.02807
1850.06 4.75570
1850.08 4.48824
1850.09 4.22891
1850.10 3.99741
1850.12 3.75960
1850.13 3.53462
1850.15 3.32289
1850.16 3.13820
1850.17 2.95191
1850.19 2.77826
1850.20 2.61670
1850.22 2.46657
1850.23 2.32718
1850.24 2.19781
1850.26 2.07776
1850.27 1.96636
1850.29 1.86294
1850.30 1.76689
1850.31 1.67764
1850.33 1.59464
1850.34 1.51739
1850.36 1.44545
1850.37 1.37838
1850.38 1.31580
1850.40 1.25735
1850.41 1.20271
1850.43 1.15158
1850.44 1.10369
1850.45 1.05879
1850.47 1.01666
1850.48 0.977080
1850.50 0.939871
1850.51 0.904856
1850.52 0.871877
1850.54 0.840789
1850.55 0.811458
1850.58 0.757588
1850.61 0.709408
1850.64 0.666188
1850.66 0.627312
1850.69 0.592255
1850.72 0.560569
1850.75 0.531871
1850.78 0.505833
1850.80 0.482171
1850.83 0.460642
1850.86 0.441037
1850.89 0.423172
1850.92 0.406890
1850.94 0.392057
1850.97 0.378554
1851.00 0.366281
1851.03 0.355153
1851.05 0.345438
1851.08 0.336358
1851.11 0.328241
1851.14 0.321050
1851.17 0.314755
1851.19 0.309339
1851.22 0.304795
1851.25 0.301126
1851.28 0.298348
1851.31 0.296488
1851.33 0.295592
1851.36 0.295718
1851.39 0.296949
1851.42 0.299388
1851.45 0.303171
1851.47 0.308470
1851.50 0.315218
1851.53 0.324185
1851.56 0.335503
1851.59 0.349623
1851.61 0.367128
1851.64 0.388777
1851.67 0.415568
1851.68 0.431291
1851.70 0.448831
1851.71 0.468426
1851.73 0.490355
1851.74 0.514945
1851.75 0.542578
1851.77 0.573705
1851.78 0.608856
1851.80 0.648661
1851.81 0.693860
1851.82 0.745332
1851.84 0.804113
1851.85 0.871425
1851.87 0.948696
1851.88 1.03757
1851.89 1.08694
1851.89 1.13993
1851.90 1.19680
1851.91 1.25782
1851.91 1.32326
1851.92 1.39339
1851.93 1.46845
1851.94 1.54865
1851.94 1.63416
1851.95 1.71177
1851.96 1.82144
1851.96 1.92307
1851.97 2.04530
1851.98 2.15696
1851.99 2.40673
1852.01 2.64261
1852.02 2.77222
1852.02 2.87874
1852.03 2.98873
1852.04 3.07135
1852.05 3.14640
1852.05 3.19234
1852.06 3.21794
1852.07 3.22211
1852.07 3.21476
1852.07 3.20045
1852.08 3.15922
1852.09 3.08885
1852.10 3.00952
1852.10 2.90229
1852.11 2.79729
1852.13 2.56798
1852.14 2.31273
1852.16 2.06540
1852.16 1.94075
1852.17 1.83685
1852.18 1.73818
1852.18 1.64490
1852.19 1.54493
1852.20 1.46318
1852.21 1.38660
1852.21 1.31498
1852.22 1.23889
1852.23 1.17706
1852.24 1.11938
1852.24 1.06558
1852.25 1.00850
1852.26 0.962137
1852.27 0.878451
1852.29 0.805387
1852.30 0.741423
1852.31 0.681508
1852.33 0.632455
1852.34 0.586174
1852.36 0.548003
1852.37 0.511723
1852.39 0.481583
1852.40 0.454556
1852.41 0.430246
1852.43 0.406829
1852.44 0.387123
1852.46 0.368027
1852.47 0.351866
1852.50 0.322727
1852.53 0.299177
1852.56 0.278586
1852.59 0.261124
1852.62 0.246218
1852.64 0.233830
1852.67 0.222736
1852.70 0.213131
1852.73 0.204793
1852.76 0.197777
1852.79 0.191439
1852.82 0.185930
1852.87 0.177164
1852.93 0.170602
1852.99 0.166108
1853.05 0.163333
1853.10 0.162165
1853.16 0.162611
1853.22 0.164736
1853.28 0.168807
1853.33 0.175010
1853.39 0.184089
1853.45 0.196523
1853.51 0.213651
1853.53 0.224739
1853.56 0.237375
1853.59 0.252901
1853.62 0.271490
1853.65 0.293923
1853.68 0.320208
1853.71 0.353610
1853.74 0.395261
1853.76 0.447986
1853.78 0.478557
1853.79 0.513255
1853.81 0.555869
1853.82 0.601706
1853.84 0.658674
1853.85 0.720746
1853.87 0.798978
1853.88 0.885507
1853.89 0.988289
1853.91 1.11140
1853.92 1.19287
1853.92 1.27196
1853.93 1.35933
1853.94 1.45606
1853.94 1.56343
1853.95 1.68286
1853.96 1.81601
1853.96 1.96475
1853.97 2.15659
1853.98 2.34627
1853.99 2.55913
1853.99 2.79806
1854.00 3.06606
1854.01 3.36610
1854.01 3.70075
1854.02 4.07174
1854.03 4.60214
1854.04 5.18637
1854.05 5.80652
1854.06 6.42843
1854.06 6.75602
1854.07 6.99946
1854.07 7.27036
1854.08 7.45279
1854.08 7.62854
1854.08 7.72146
1854.09 7.77257
1854.09 7.75956
1854.10 7.67672
1854.10 7.56014
1854.11 7.35821
1854.11 7.15820
1854.12 6.86997
1854.12 6.61644
1854.13 6.00375
1854.14 5.37819
1854.14 5.04057
1854.15 4.77976
1854.15 4.46794
1854.16 4.23107
1854.16 3.95161
1854.17 3.74157
1854.17 3.44884
1854.18 3.22474
1854.18 2.97834
1854.19 2.79059
1854.19 2.58475
1854.20 2.42814
1854.20 2.28394
1854.21 2.15114
1854.21 2.00546
1854.22 1.89442
1854.23 1.69719
1854.24 1.51295
1854.25 1.37007
1854.26 1.23523
1854.27 1.12957
1854.28 1.02883
1854.29 0.949069
1854.30 0.872273
1854.31 0.810902
1854.32 0.751279
1854.33 0.703225
1854.36 0.614339
1854.38 0.546507
1854.40 0.491274
1854.42 0.445792
1854.44 0.407966
1854.46 0.376230
1854.48 0.349398
1854.50 0.326560
1854.55 0.289441
1854.59 0.262492
1854.63 0.242152
1854.67 0.226739
1854.72 0.214881
1854.76 0.206347
1854.84 0.196393
1854.93 0.194314
1855.01 0.199882
1855.10 0.215097
1855.14 0.227686
1855.18 0.245250
1855.22 0.270738
1855.26 0.307005
1855.31 0.362007
1855.33 0.400761
1855.35 0.450969
1855.37 0.521335
1855.39 0.613933
1855.41 0.745391
1855.42 0.837365
1855.43 0.940381
1855.44 1.08209
1855.45 1.24549
1855.47 1.47755
1855.48 1.75435
1855.49 2.16152
1855.49 2.39389
1855.50 2.66337
1855.50 3.04484
1855.51 3.41939
1855.51 3.85292
1855.52 4.43707
1855.52 4.91623
1855.53 5.54346
1855.53 6.21615
1855.54 6.90026
1855.54 7.54086
1855.55 8.06528
1855.55 8.39700
1855.56 8.47919
1855.56 8.29685
1855.57 7.88330
1855.57 7.30613
1855.58 6.64279
1855.58 5.96003
1855.59 5.30448
1855.59 4.70277
1855.60 4.24756
1855.60 3.52637
1855.61 2.93862
1855.62 2.47696
1855.63 2.11393
1855.64 1.82672
1855.64 1.59758
1855.65 1.41309
1855.66 1.28030
1855.68 1.05041
1855.69 0.891559
1855.71 0.779111
1855.72 0.702532
1855.74 0.642709
1855.75 0.599521
1855.79 0.549469
1855.82 0.531369
1855.85 0.538474
1855.88 0.571462
1855.91 0.632964
1855.93 0.679561
1855.94 0.735334
1855.96 0.811359
1855.97 0.902933
1855.99 1.02991
1856.00 1.19896
1856.02 1.42863
1856.04 1.72487
1856.04 1.92758
1856.05 2.17135
1856.06 2.46644
1856.07 2.77687
1856.07 3.20546
1856.08 3.73045
1856.09 4.37155
1856.10 5.08257
1856.10 5.69917
1856.11 6.42803
1856.12 7.20576
1856.12 7.98897
1856.13 8.70938
1856.13 9.27929
1856.14 9.47952
1856.14 9.61065
1856.14 9.66030
1856.15 9.58641
1856.15 9.43841
1856.16 8.95057
1856.16 8.27752
1856.17 7.64096
1856.17 6.85453
1856.18 6.09629
1856.19 5.39912
1856.19 4.81631
1856.20 4.06820
1856.21 3.48488
1856.22 2.95538
1856.22 2.57607
1856.23 2.23042
1856.24 1.98022
1856.25 1.74907
1856.26 1.57917
1856.27 1.41975
1856.28 1.30078
1856.29 1.10183
1856.31 0.955969
1856.33 0.846690
1856.34 0.763338
1856.36 0.698841
1856.38 0.648376
1856.39 0.608577
1856.43 0.552040
1856.46 0.517579
1856.50 0.496279
1856.53 0.485328
1856.56 0.482229
1856.60 0.485454
1856.63 0.494081
1856.67 0.507591
1856.70 0.525752
1856.73 0.547819
1856.77 0.575303
1856.80 0.607956
1856.83 0.646313
1856.87 0.691105
1856.90 0.743300
1856.94 0.804151
1856.95 0.838313
1856.97 0.875280
1856.99 0.915331
1857.00 0.956130
1857.02 1.00312
1857.04 1.05428
1857.05 1.11008
1857.07 1.17110
1857.09 1.23799
1857.11 1.31154
1857.12 1.39269
1857.14 1.48257
1857.16 1.58260
1857.17 1.69451
1857.19 1.82059
1857.21 1.96381
1857.22 2.12823
1857.24 2.31953
1857.26 2.54569
1857.27 2.80009
1857.29 3.10541
1857.30 3.27961
1857.31 3.44364
1857.31 3.64256
1857.32 3.84992
1857.34 4.24147
1857.34 4.44197
1857.35 4.63413
1857.36 4.82065
1857.37 4.98352
1857.38 5.17521
1857.38 5.37882
1857.39 5.59960
1857.40 5.81013
1857.41 6.07349
1857.41 6.32586
1857.42 6.60038
1857.43 6.89860
1857.44 7.27043
1857.44 7.62475
1857.45 8.00791
1857.46 8.42175
1857.46 8.93479
1857.47 9.42103
1857.48 9.94428
1857.49 10.5066
1857.49 11.1995
1857.50 11.8519
1857.51 12.5485
1857.51 13.2903
1857.52 13.7345
1857.52 14.1933
1857.53 15.0306
1857.54 16.0379
1857.54 16.9583
1857.55 18.0456
1857.56 19.0171
1857.57 19.9941
1857.57 20.9604
1857.58 22.0272
1857.59 22.9032
1857.60 23.8065
1857.60 24.4835
1857.61 25.0963
1857.62 25.4688
1857.63 25.6727
1857.63 25.6992
1857.64 25.6339
1857.64 25.5109
1857.65 25.1623
1857.66 24.5720
1857.66 23.9095
1857.67 23.0163
1857.68 22.1434
1857.68 21.2106
1857.69 20.2408
1857.70 19.1128
1857.71 18.1276
1857.72 16.0836
1857.73 15.0546
1857.74 14.1976
1857.74 13.3841
1857.75 12.6156
1857.76 11.7925
1857.77 11.1198
1857.77 10.4901
1857.78 9.90138
1857.79 9.27633
1857.79 8.76869
1857.80 8.29536
1857.81 7.85410
1857.82 7.38625
1857.82 7.00643
1857.83 6.65210
1857.84 6.32140
1857.84 6.01256
1857.85 5.72396
1857.86 5.45408
1857.87 5.20151
1857.87 4.93240
1857.88 4.71268
1857.89 4.50654
1857.89 4.31296
1857.90 4.10592
1857.91 3.93626
1857.92 3.77650
1857.92 3.62594
1857.93 3.46432
1857.94 3.33136
1857.95 3.08693
1857.97 2.86801
1857.98 2.67131
1858.00 2.48208
1858.01 2.32302
1858.02 2.16905
1858.04 2.03889
1858.05 1.91220
1858.07 1.80452
1858.08 1.70592
1858.10 1.61542
1858.11 1.52651
1858.12 1.45025
1858.14 1.37984
1858.15 1.31470
1858.17 1.25021
1858.18 1.19448
1858.21 1.09444
1858.24 1.00458
1858.27 0.926421
1858.30 0.858093
1858.32 0.800034
1858.35 0.746901
1858.38 0.701419
1858.41 0.659529
1858.44 0.623474
1858.47 0.590113
1858.50 0.560322
1858.53 0.533692
1858.55 0.510654
1858.58 0.489281
1858.61 0.470816
1858.67 0.439064
1858.73 0.413787
1858.78 0.395012
1858.84 0.381746
1858.90 0.373786
1858.95 0.371241
1859.01 0.374665
1859.07 0.384894
1859.13 0.403518
1859.15 0.417000
1859.18 0.433794
1859.21 0.454532
1859.24 0.479066
1859.27 0.510191
1859.30 0.547074
1859.33 0.594187
1859.35 0.650652
1859.38 0.723908
1859.40 0.769215
1859.41 0.817027
1859.43 0.875152
1859.44 0.936901
1859.46 1.00712
1859.47 1.08723
1859.48 1.18597
1859.50 1.29232
1859.51 1.41480
1859.53 1.55615
1859.54 1.73210
1859.56 1.92276
1859.57 2.14242
1859.58 2.39401
1859.59 2.55282
1859.60 2.70078
1859.61 3.02046
1859.63 3.36608
1859.64 3.72426
1859.66 4.09637
1859.66 4.25569
1859.67 4.39986
1859.68 4.52445
1859.68 4.62538
1859.69 4.69926
1859.70 4.74374
1859.71 4.75727
1859.71 4.73700
1859.72 4.68877
1859.73 4.61573
1859.73 4.52200
1859.74 4.41226
1859.75 4.16448
1859.77 3.89289
1859.78 3.66794
1859.79 3.57430
1859.80 3.49689
1859.80 3.43815
1859.81 3.40019
1859.82 3.38603
1859.83 3.40788
1859.84 3.45152
1859.85 3.58492
1859.86 3.65392
1859.86 3.70341
1859.87 3.71546
1859.88 3.67591
1859.89 3.57946
1859.89 3.43167
1859.91 3.04154
1859.91 2.83236
1859.92 2.63070
1859.93 2.44361
1859.93 2.26760
1859.95 2.02750
1859.96 1.84499
1859.97 1.68582
1859.98 1.56957
1859.99 1.46862
1860.00 1.39525
1860.02 1.33231
1860.03 1.28772
1860.04 1.25131
1860.05 1.22778
1860.06 1.21182
1860.07 1.20546
1860.08 1.20716
1860.10 1.21653
1860.11 1.23540
1860.12 1.26093
1860.13 1.29837
1860.14 1.34225
1860.15 1.40171
1860.16 1.46820
1860.18 1.55573
1860.19 1.65187
1860.20 1.77716
1860.21 1.91409
1860.22 2.09225
1860.23 2.28710
1860.25 2.54112
1860.26 2.81947
1860.27 3.18248
1860.28 3.57904
1860.29 3.82423
1860.29 4.09131
1860.30 4.63993
1860.31 5.20347
1860.32 5.81849
1860.33 6.46100
1860.34 7.02831
1860.35 7.32274
1860.35 7.59138
1860.36 7.82503
1860.36 8.01476
1860.37 8.15269
1860.37 8.23269
1860.38 8.25111
1860.38 8.22083
1860.39 8.12827
1860.39 7.97907
1860.40 7.77983
1860.40 7.53876
1860.41 6.96742
1860.42 6.39947
1860.43 5.76192
1860.44 5.15568
1860.45 4.60303
1860.46 4.15919
1860.47 3.80811
1860.47 3.49635
1860.48 3.22131
1860.49 2.98001
1860.50 2.76942
1860.51 2.58676
1860.51 2.42961
1860.52 2.31145
1860.53 2.19716
1860.54 2.10406
1860.55 1.98547
1860.57 1.94234
1860.58 1.98858
1860.60 2.06312
1860.61 2.12778
1860.62 2.11021
1860.62 2.04332
1860.63 1.95685
1860.63 1.82592
1860.64 1.70477
1860.64 1.63079
1860.65 1.55777
1860.65 1.44126
1860.65 1.37572
1860.66 1.31399
1860.66 1.21999
1860.67 1.12158
1860.67 1.04797
1860.68 0.944455
1860.69 0.868896
1860.71 0.755462
1860.72 0.670972
1860.74 0.612313
1860.77 0.528193
1860.80 0.472331
1860.84 0.432645
1860.87 0.403468
1860.90 0.381754
1860.94 0.365710
1861.00 0.346560
1861.07 0.341165
1861.13 0.348054
1861.20 0.368056
1861.23 0.383877
1861.27 0.404441
1861.30 0.430736
1861.33 0.464146
1861.37 0.506616
1861.40 0.560925
1861.43 0.631109
1861.46 0.723186
1861.48 0.782003
1861.50 0.846384
1861.51 0.926480
1861.53 1.01536
1861.55 1.12764
1861.56 1.25435
1861.58 1.41743
1861.60 1.60526
1861.61 1.72917
1861.61 1.85252
1861.62 1.99018
1861.63 2.14430
1861.64 2.34051
1861.65 2.53852
1861.65 2.76243
1861.66 3.01641
1861.67 3.34422
1861.68 3.67937
1861.69 4.06261
1861.70 4.50144
1861.70 5.00403
1861.71 5.57885
1861.72 6.23380
1861.73 6.97480
1861.73 7.48258
1861.74 8.02363
1861.75 8.95098
1861.75 9.80800
1861.76 10.8022
1861.77 11.6380
1861.77 12.0794
1861.78 12.4803
1861.78 12.8288
1861.78 13.0490
1861.79 13.2795
1861.79 13.4301
1861.79 13.4951
1861.80 13.4858
1861.80 13.4270
1861.80 13.2737
1861.81 13.0405
1861.81 12.7358
1861.82 12.3701
1861.82 11.9551
1861.82 11.5026
1861.83 10.5306
1861.84 9.53327
1861.85 8.56780
1861.86 7.66897
1861.86 6.95087
1861.87 6.57095
1861.87 6.12712
1861.88 5.71691
1861.88 5.33881
1861.89 4.99094
1861.89 4.67125
1861.90 4.37765
1861.91 3.90830
1861.92 3.46419
1861.93 3.08823
1861.94 2.76870
1861.95 2.52130
1861.96 2.28368
1861.97 2.07889
1861.98 1.90154
1861.98 1.76170
1861.99 1.62497
1862.00 1.50496
1862.01 1.39917
1862.02 1.31442
1862.04 1.15530
1862.06 1.03387
1862.08 0.929965
1862.10 0.848959
1862.12 0.778367
1862.14 0.722475
1862.16 0.673146
1862.18 0.633698
1862.20 0.598630
1862.22 0.570464
1862.26 0.525319
1862.30 0.493540
1862.34 0.472071
1862.37 0.458916
1862.41 0.452789
1862.45 0.452907
1862.49 0.458642
1862.53 0.470200
1862.57 0.487683
1862.61 0.511544
1862.63 0.526487
1862.65 0.542540
1862.67 0.561546
1862.69 0.581776
1862.71 0.605576
1862.72 0.630797
1862.74 0.660389
1862.76 0.691709
1862.78 0.728449
1862.80 0.767364
1862.82 0.813087
1862.84 0.861627
1862.86 0.918821
1862.88 0.979740
1862.90 1.05179
1862.92 1.12883
1862.94 1.22033
1862.96 1.31857
1862.97 1.37526
1862.98 1.43571
1862.99 1.50019
1863.00 1.56193
1863.01 1.63491
1863.02 1.71283
1863.03 1.79602
1863.04 1.87569
1863.05 1.96988
1863.06 2.07037
1863.07 2.17752
1863.08 2.27993
1863.09 2.40063
1863.09 2.51568
1863.10 2.65084
1863.11 2.77916
1863.13 2.96003
1863.14 3.13537
1863.15 3.33633
1863.16 3.52831
1863.17 3.74434
1863.18 3.94609
1863.19 4.14848
1863.20 4.34799
1863.22 4.55739
1863.23 4.73663
1863.24 4.91206
1863.25 5.04876
1863.26 5.16561
1863.27 5.23862
1863.28 5.27586
1863.30 5.27575
1863.30 5.25987
1863.31 5.23306
1863.32 5.15671
1863.33 5.03663
1863.34 4.89744
1863.35 4.71986
1863.36 4.53916
1863.38 4.34664
1863.39 4.14704
1863.40 3.92614
1863.41 3.72451
1863.43 3.31739
1863.44 3.11710
1863.46 2.94244
1863.47 2.77691
1863.48 2.62077
1863.49 2.42298
1863.51 2.25372
1863.52 2.08800
1863.54 1.94697
1863.55 1.80937
1863.56 1.69252
1863.58 1.57861
1863.59 1.48185
1863.61 1.38744
1863.62 1.30713
1863.64 1.22863
1863.65 1.16172
1863.67 1.09616
1863.68 1.04014
1863.70 0.985126
1863.71 0.938006
1863.72 0.891617
1863.74 0.851794
1863.75 0.812506
1863.77 0.778711
1863.78 0.745311
1863.80 0.716536
1863.83 0.663502
1863.85 0.618210
1863.88 0.579551
1863.91 0.546656
1863.94 0.518853
1863.97 0.495644
1864.00 0.476687
1864.03 0.461793
1864.06 0.450938
1864.09 0.444286
1864.12 0.442247
1864.14 0.445570
1864.17 0.455518
1864.20 0.474164
1864.23 0.504954
1864.26 0.553781
1864.29 0.631175
1864.30 0.688355
1864.32 0.756998
1864.33 0.852851
1864.35 0.970958
1864.36 1.14062
1864.38 1.35531
1864.39 1.64500
1864.40 1.82502
1864.40 2.03163
1864.41 2.26548
1864.42 2.52423
1864.43 3.07985
1864.44 3.33944
1864.45 3.54999
1864.45 3.68184
1864.46 3.71626
1864.47 3.66078
1864.47 3.51573
1864.48 3.30832
1864.49 3.06994
1864.50 2.60222
1864.51 2.40447
1864.51 2.26193
1864.52 2.09781
1864.53 1.99406
1864.54 1.93434
1864.56 1.93160
1864.57 1.92913
1864.58 1.84804
1864.59 1.66417
1864.60 1.54900
1864.60 1.43047
1864.61 1.31571
1864.62 1.20918
1864.62 1.11300
1864.63 1.03844
1864.63 0.941206
1864.64 0.857744
1864.66 0.729975
1864.67 0.639724
1864.69 0.574375
1864.71 0.525875
1864.72 0.489122
1864.75 0.440003
1864.79 0.408718
1864.82 0.389734
1864.85 0.379103
1864.88 0.374697
1864.94 0.379581
1865.01 0.399949
1865.07 0.435861
1865.10 0.460947
1865.13 0.490490
1865.17 0.527368
1865.20 0.572056
1865.23 0.626353
1865.26 0.690404
1865.29 0.771561
1865.32 0.869003
1865.34 0.928381
1865.36 0.995240
1865.37 1.07082
1865.39 1.15092
1865.40 1.24794
1865.42 1.35910
1865.43 1.48714
1865.45 1.63547
1865.47 1.80834
1865.48 2.01116
1865.50 2.25076
1865.51 2.51652
1865.52 2.67768
1865.53 2.85442
1865.54 3.04862
1865.55 3.26240
1865.55 3.49816
1865.56 3.75861
1865.57 4.04678
1865.58 4.32432
1865.58 4.67385
1865.59 5.06176
1865.60 5.49235
1865.61 5.97008
1865.62 6.49940
1865.62 7.08434
1865.63 7.72810
1865.64 8.34089
1865.65 8.90254
1865.65 9.49611
1865.66 10.1183
1865.66 10.6550
1865.67 11.3144
1865.67 11.9811
1865.68 12.6422
1865.69 13.1775
1865.69 13.7853
1865.70 14.3362
1865.70 14.8095
1865.71 15.1300
1865.71 15.4105
1865.72 15.5481
1865.72 15.5862
1865.73 15.5905
1865.73 15.5221
1865.73 15.4367
1865.74 15.3192
1865.74 14.9945
1865.75 14.5635
1865.75 14.1370
1865.76 13.5622
1865.77 12.9384
1865.77 12.2850
1865.78 11.7303
1865.78 11.0649
1865.79 10.4110
1865.79 9.77731
1865.80 9.26932
1865.81 8.68752
1865.81 8.22761
1865.82 7.70673
1865.82 7.29864
1865.83 6.62245
1865.84 6.08150
1865.85 5.53551
1865.86 5.10093
1865.86 4.66333
1865.87 4.31518
1865.88 3.96426
1865.89 3.68448
1865.90 3.40166
1865.91 3.17542
1865.92 2.94585
1865.92 2.76147
1865.93 2.57359
1865.94 2.42205
1865.95 2.28348
1865.96 2.15652
1865.97 2.02610
1865.97 1.92006
1865.99 1.72144
1866.01 1.55335
1866.02 1.41793
1866.04 1.29397
1866.06 1.18706
1866.07 1.09434
1866.09 1.01799
1866.11 0.946711
1866.12 0.884079
1866.14 0.828854
1866.16 0.780012
1866.18 0.736707
1866.19 0.698235
1866.23 0.635228
1866.26 0.583592
1866.29 0.543923
1866.33 0.512027
1866.36 0.488602
1866.39 0.471451
1866.43 0.461001
1866.46 0.457256
1866.49 0.460447
1866.53 0.471723
1866.56 0.492039
1866.60 0.525400
1866.63 0.574202
1866.66 0.648962
1866.68 0.699483
1866.70 0.761925
1866.71 0.839786
1866.73 0.937976
1866.75 1.06355
1866.76 1.21600
1866.78 1.42920
1866.79 1.57102
1866.80 1.71892
1866.81 1.91574
1866.81 2.12427
1866.82 2.37237
1866.83 2.67009
1866.84 3.08097
1866.85 3.53345
1866.86 4.17207
1866.86 4.89136
1866.87 5.43327
1866.87 5.92846
1866.88 6.48676
1866.88 7.11662
1866.89 7.82702
1866.89 8.62699
1866.89 9.52480
1866.90 10.7397
1866.90 11.9272
1866.91 13.4792
1866.91 15.1386
1866.92 16.8178
1866.92 18.3770
1866.93 19.1801
1866.93 19.6343
1866.93 20.1644
1866.93 20.4025
1866.94 20.5689
1866.94 20.5478
1866.94 20.3196
1866.94 20.0432
1866.95 19.4625
1866.95 18.9801
1866.95 17.5300
1866.96 15.8834
1866.96 14.2012
1866.97 12.5938
1866.97 11.1231
1866.98 10.0123
1866.98 8.88519
1866.99 8.05631
1866.99 7.31962
1866.99 6.66620
1867.00 6.08701
1867.00 5.57341
1867.01 5.11744
1867.01 4.71196
1867.02 4.02794
1867.03 3.47975
1867.03 3.03597
1867.04 2.67308
1867.05 2.37343
1867.06 2.12370
1867.07 1.91377
1867.07 1.73588
1867.09 1.45346
1867.11 1.24228
1867.12 1.07199
1867.14 0.947986
1867.15 0.849685
1867.17 0.770714
1867.20 0.653990
1867.23 0.574598
1867.27 0.518296
1867.30 0.480868
1867.33 0.455814
1867.36 0.440384
1867.40 0.432904
1867.43 0.432430
1867.46 0.438555
1867.49 0.451328
1867.52 0.471970
1867.56 0.500213
1867.59 0.538118
1867.62 0.588021
1867.65 0.653389
1867.68 0.739393
1867.72 0.853898
1867.73 0.925443
1867.75 1.00923
1867.77 1.11479
1867.78 1.23352
1867.80 1.37601
1867.81 1.54877
1867.83 1.76074
1867.85 2.02438
1867.86 2.35742
1867.87 2.55764
1867.88 2.78581
1867.89 3.04724
1867.89 3.34854
1867.90 3.69798
1867.91 4.10606
1867.92 4.58616
1867.93 5.15555
1867.93 5.83672
1867.94 6.65928
1867.95 7.13539
1867.95 7.66254
1867.95 8.24775
1867.96 8.89918
1867.96 9.62631
1867.97 10.4401
1867.97 11.3535
1867.97 12.3810
1867.98 13.5399
1867.98 14.8495
1867.99 16.3318
1867.99 18.0110
1867.99 19.9131
1868.00 22.0645
1868.00 24.4898
1868.01 27.3511
1868.01 29.4417
1868.01 31.0227
1868.01 33.5217
1868.02 35.2629
1868.02 37.9610
1868.02 39.7955
1868.02 43.4581
1868.03 46.0941
1868.03 47.7389
1868.03 49.9476
1868.03 51.1943
1868.04 52.6393
1868.04 53.2769
1868.04 53.6291
1868.04 53.6842
1868.05 53.4405
1868.05 53.2087
1868.05 52.5346
1868.05 51.0415
1868.05 49.7680
1868.06 47.5281
1868.06 45.8685
1868.06 42.3090
1868.07 39.5512
1868.07 37.7188
1868.07 34.1541
1868.07 31.6197
1868.08 30.0126
1868.08 28.4771
1868.08 26.4521
1868.08 24.3173
1868.09 22.4856
1868.09 20.2851
1868.09 18.8029
1868.10 17.0298
1868.10 15.8379
1868.10 14.7523
1868.11 13.7629
1868.11 12.5774
1868.11 11.7777
1868.12 10.8164
1868.12 10.1655
1868.13 9.37992
1868.13 8.84588
1868.13 7.90029
1868.14 6.97042
1868.15 6.19116
1868.16 5.53296
1868.16 5.04760
1868.17 4.55713
1868.17 4.19116
1868.18 3.81723
1868.19 3.53528
1868.19 3.24439
1868.20 2.98839
1868.21 2.58822
1868.23 2.24276
1868.24 1.98208
1868.26 1.75088
1868.27 1.57217
1868.28 1.42090
1868.29 1.29178
1868.31 1.17281
1868.32 1.07764
1868.35 0.916601
1868.38 0.792556
1868.40 0.698287
